wall_time,elapsed_s,mode,roll_deg,pitch_deg,yaw_deg,speed_mps,accel_g,gyro_dps,stationary,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,alerts
1783262648.181,0.358,straight_walk,3.74,-13.01,34.29,0.14,0.99,8.51,0,0.20,-0.03,0.97,-0.18,-2.93,7.99,
1783262648.201,0.378,straight_walk,3.55,-13.09,34.30,0.14,1.00,5.71,0,0.22,-0.04,0.97,-3.84,-4.21,0.30,
1783262648.222,0.398,straight_walk,3.33,-13.21,34.15,0.14,0.99,10.99,0,0.26,-0.03,0.96,-7.20,-4.63,-6.89,
1783262648.241,0.418,straight_walk,3.12,-13.31,33.89,0.14,1.01,15.97,0,0.27,-0.01,0.97,-9.57,-3.41,-12.32,
1783262648.261,0.438,straight_walk,2.90,-13.36,33.55,0.15,1.03,20.44,0,0.25,-0.00,1.00,-11.52,-2.38,-16.71,
1783262648.281,0.458,straight_walk,2.71,-13.40,33.15,0.16,1.02,22.61,0,0.24,0.01,0.99,-11.89,-2.80,-19.02,
1783262648.301,0.478,straight_walk,2.55,-13.43,32.73,0.16,1.00,23.62,0,0.23,0.02,0.98,-11.40,-2.87,-20.49,
1783262648.321,0.498,straight_walk,2.41,-13.46,32.29,0.16,0.99,24.29,0,0.24,0.03,0.96,-11.40,-2.13,-21.34,
1783262648.341,0.518,straight_walk,2.28,-13.48,31.84,0.16,0.99,24.49,0,0.23,0.03,0.96,-11.34,-1.52,-21.65,
1783262648.361,0.538,straight_walk,2.14,-13.48,31.39,0.16,1.00,24.53,0,0.22,0.02,0.97,-11.10,-1.40,-21.83,
1783262648.381,0.558,straight_walk,2.02,-13.49,30.94,0.16,1.01,24.57,0,0.23,0.02,0.98,-10.67,-1.65,-22.07,
1783262648.401,0.578,straight_walk,1.93,-13.52,30.48,0.15,1.00,24.68,0,0.25,0.04,0.97,-10.43,-1.46,-22.32,
1783262648.421,0.598,straight_walk,1.84,-13.58,30.02,0.15,0.98,24.56,0,0.28,0.04,0.94,-10.24,-0.61,-22.32,
1783262648.441,0.618,straight_walk,1.76,-13.61,29.57,0.14,0.97,24.07,0,0.29,0.03,0.93,-9.63,1.40,-22.01,
1783262648.461,0.638,straight_walk,1.70,-13.56,29.14,0.14,0.99,22.77,0,0.26,0.03,0.96,-8.17,3.78,-20.91,
1783262648.481,0.658,straight_walk,1.69,-13.45,28.75,0.14,1.01,20.67,0,0.23,0.06,0.98,-6.40,4.70,-19.09,
1783262648.501,0.678,straight_walk,1.73,-13.33,28.41,0.13,1.01,17.95,0,0.23,0.08,0.99,-4.70,5.00,-16.59,
1783262648.521,0.698,straight_walk,1.79,-13.23,28.13,0.13,1.01,15.13,0,0.24,0.08,0.98,-3.35,4.94,-13.90,
1783262648.541,0.718,straight_walk,1.86,-13.14,27.91,0.13,1.00,12.38,0,0.25,0.08,0.97,-2.01,5.61,-10.85,
1783262648.561,0.738,straight_walk,1.94,-13.04,27.75,0.12,1.00,10.28,0,0.26,0.08,0.96,-0.43,6.46,-7.99,
1783262648.581,0.758,straight_walk,2.04,-12.92,27.66,0.12,0.99,9.23,0,0.25,0.08,0.96,1.16,7.74,-4.88,
1783262648.601,0.778,straight_walk,2.16,-12.77,27.63,0.12,1.00,9.25,0,0.24,0.09,0.96,2.50,8.72,-1.83,
1783262648.622,0.798,straight_walk,2.28,-12.60,27.65,0.12,1.01,9.70,0,0.23,0.09,0.98,3.23,9.09,1.04,
1783262648.641,0.818,straight_walk,2.40,-12.43,27.75,0.12,1.01,11.15,0,0.22,0.09,0.98,4.51,9.15,4.51,
1783262648.661,0.838,straight_walk,2.53,-12.27,27.93,0.12,1.00,13.68,0,0.23,0.09,0.97,5.61,9.33,8.29,
1783262648.681,0.858,straight_walk,2.66,-12.11,28.19,0.12,1.00,17.35,0,0.23,0.09,0.97,6.95,10.12,12.26,
1783262648.701,0.878,straight_walk,2.81,-11.95,28.55,0.12,1.00,21.80,0,0.24,0.09,0.97,8.54,10.73,16.95,
1783262648.721,0.898,straight_walk,2.97,-11.78,28.99,0.13,1.00,26.22,0,0.24,0.10,0.96,9.76,11.71,21.34,
1783262648.741,0.918,straight_walk,3.13,-11.58,29.54,0.13,1.00,31.08,0,0.23,0.09,0.97,10.91,13.23,25.91,
1783262648.761,0.938,straight_walk,3.29,-11.35,30.17,0.14,1.01,35.63,0,0.21,0.10,0.98,12.20,13.96,30.43,
1783262648.781,0.958,straight_walk,3.46,-11.11,30.89,0.14,1.02,39.38,0,0.19,0.09,0.99,13.35,14.09,34.27,
1783262648.801,0.978,straight_walk,3.61,-10.87,31.66,0.15,1.03,41.96,0,0.19,0.08,1.01,14.15,13.48,37.13,
1783262648.821,0.998,straight_walk,3.75,-10.65,32.48,0.15,1.02,44.15,0,0.18,0.07,1.01,15.12,12.99,39.39,
1783262648.841,1.018,straight_walk,3.91,-10.44,33.32,0.15,1.02,45.33,0,0.17,0.07,1.00,15.85,12.62,40.55,
1783262648.861,1.038,straight_walk,4.07,-10.24,34.17,0.15,1.02,45.77,0,0.17,0.06,1.00,16.28,12.07,41.04,
1783262648.881,1.058,straight_walk,4.22,-10.04,35.01,0.15,1.03,45.56,0,0.15,0.05,1.01,16.46,11.22,40.98,
1783262648.901,1.078,straight_walk,4.36,-9.86,35.86,0.15,1.04,45.40,0,0.14,0.04,1.03,17.01,10.12,40.85,
1783262648.921,1.098,straight_walk,4.51,-9.69,36.70,0.16,1.04,45.44,0,0.12,0.02,1.03,17.93,8.35,40.91,
1783262648.941,1.118,straight_walk,4.68,-9.56,37.54,0.16,1.06,46.06,0,0.11,0.01,1.05,19.82,6.34,41.10,
1783262648.961,1.138,straight_walk,4.90,-9.50,38.36,0.17,1.06,45.59,0,0.12,0.03,1.06,21.04,3.35,40.30,
1783262648.981,1.158,straight_walk,5.14,-9.56,39.11,0.18,1.05,41.86,0,0.19,0.06,1.03,19.88,0.73,36.83,
1783262649.001,1.178,straight_walk,5.34,-9.64,39.78,0.19,1.04,37.73,0,0.21,0.07,1.02,17.26,0.98,33.54,
1783262649.021,1.198,straight_walk,5.48,-9.67,40.41,0.20,1.04,34.03,0,0.17,0.06,1.03,14.33,0.91,30.85,
1783262649.041,1.218,straight_walk,5.56,-9.70,40.99,0.21,1.04,31.75,0,0.14,0.03,1.03,12.87,-0.18,29.02,
1783262649.061,1.238,straight_walk,5.63,-9.74,41.54,0.21,1.03,30.32,0,0.14,0.02,1.03,12.62,-1.95,27.50,
1783262649.081,1.258,straight_walk,5.69,-9.82,42.05,0.22,1.01,28.83,0,0.14,0.00,1.00,13.05,-3.35,25.49,
1783262649.101,1.278,straight_walk,5.78,-9.91,42.49,0.22,0.99,26.32,0,0.13,0.01,0.98,13.48,-4.63,22.13,
1783262649.121,1.298,straight_walk,5.89,-10.01,42.85,0.23,0.98,23.41,0,0.13,0.02,0.97,13.60,-5.73,18.17,
1783262649.141,1.318,straight_walk,6.02,-10.13,43.11,0.23,0.99,20.13,0,0.14,0.03,0.98,13.35,-6.34,13.66,
1783262649.161,1.338,straight_walk,6.17,-10.26,43.28,0.24,0.99,17.49,0,0.16,0.03,0.98,13.41,-6.59,9.09,
1783262649.181,1.358,straight_walk,6.36,-10.42,43.35,0.24,1.00,15.69,0,0.20,0.05,0.98,13.66,-6.40,4.33,
1783262649.201,1.378,straight_walk,6.58,-10.54,43.34,0.25,1.03,14.55,0,0.20,0.07,1.01,13.48,-5.49,-0.06,
1783262649.221,1.398,straight_walk,6.81,-10.65,43.25,0.26,1.06,15.43,0,0.20,0.07,1.04,13.72,-5.85,-3.96,
1783262649.241,1.418,straight_walk,7.07,-10.72,43.11,0.28,1.07,17.21,0,0.17,0.08,1.05,14.94,-6.10,-5.98,
1783262649.261,1.438,straight_walk,7.37,-10.79,42.95,0.30,1.09,19.14,0,0.13,0.10,1.07,15.79,-8.29,-6.95,
1783262649.282,1.458,straight_walk,7.71,-10.89,42.77,0.32,1.09,20.56,0,0.10,0.13,1.07,15.49,-11.22,-7.56,
1783262649.301,1.478,straight_walk,8.07,-11.08,42.52,0.32,1.06,22.74,0,0.13,0.19,1.03,13.72,-15.12,-10.00,
1783262649.321,1.498,straight_walk,8.43,-11.34,42.22,0.32,1.03,23.04,0,0.19,0.22,0.99,10.43,-15.98,-12.93,
1783262649.341,1.518,straight_walk,8.75,-11.60,41.87,0.30,0.99,21.57,0,0.23,0.24,0.93,6.40,-13.72,-15.37,
1783262649.361,1.538,straight_walk,9.01,-11.77,41.51,0.29,0.96,18.81,0,0.22,0.26,0.90,2.38,-9.33,-16.16,
1783262649.381,1.558,straight_walk,9.20,-11.85,41.18,0.27,0.95,16.41,0,0.22,0.25,0.89,-0.85,-5.00,-15.61,
1783262649.401,1.578,straight_walk,9.32,-11.86,40.90,0.24,0.94,14.31,0,0.23,0.25,0.87,-3.84,-0.37,-13.78,
1783262649.421,1.598,straight_walk,9.38,-11.80,40.68,0.22,0.93,14.06,0,0.24,0.25,0.86,-6.28,4.45,-11.77,
1783262649.441,1.618,straight_walk,9.37,-11.64,40.50,0.20,0.93,16.63,0,0.23,0.25,0.87,-8.78,9.33,-10.61,
1783262649.461,1.638,straight_walk,9.31,-11.37,40.34,0.18,0.93,19.17,0,0.20,0.23,0.87,-10.06,12.99,-9.88,
1783262649.481,1.658,straight_walk,9.22,-11.05,40.20,0.17,0.92,20.61,0,0.18,0.22,0.87,-10.61,15.00,-9.33,
1783262649.501,1.678,straight_walk,9.14,-10.71,40.08,0.15,0.93,20.98,0,0.17,0.23,0.89,-10.79,15.73,-8.72,
1783262649.521,1.698,straight_walk,9.05,-10.39,39.98,0.16,1.02,20.19,0,0.18,0.25,0.97,-10.73,15.30,-7.62,
1783262649.541,1.718,straight_walk,8.90,-10.07,39.92,0.18,1.13,18.23,0,0.17,0.22,1.09,-10.55,14.02,-4.94,
1783262649.561,1.738,straight_walk,8.71,-9.79,39.98,0.22,1.19,14.51,0,0.15,0.17,1.17,-8.66,11.59,1.10,
1783262649.581,1.758,straight_walk,8.51,-9.63,40.14,0.26,1.21,11.46,0,0.16,0.12,1.20,-6.04,7.01,6.77,
1783262649.601,1.778,straight_walk,8.30,-9.56,40.33,0.29,1.17,10.42,0,0.16,0.07,1.16,-4.02,3.48,8.96,
1783262649.621,1.798,straight_walk,8.10,-9.50,40.45,0.31,1.10,6.81,0,0.13,0.04,1.09,-2.93,1.16,6.04,
1783262649.641,1.818,straight_walk,7.90,-9.42,40.45,0.32,1.03,3.27,0,0.09,0.03,1.03,-3.23,-0.49,-0.06,
1783262649.661,1.838,straight_walk,7.73,-9.32,40.27,0.32,0.98,9.76,0,0.04,0.03,0.98,-4.15,-3.05,-8.29,
1783262649.681,1.858,straight_walk,7.60,-9.28,39.92,0.32,0.95,18.67,0,0.04,0.05,0.94,-4.82,-6.95,-16.65,
1783262649.701,1.878,straight_walk,7.53,-9.36,39.44,0.31,0.93,25.33,0,0.10,0.09,0.92,-5.24,-10.12,-22.62,
1783262649.721,1.898,straight_walk,7.52,-9.50,38.91,0.30,0.96,27.29,0,0.17,0.14,0.93,-5.73,-9.63,-24.88,
1783262649.741,1.918,straight_walk,7.51,-9.66,38.45,0.30,1.02,24.23,0,0.22,0.16,0.98,-6.40,-7.50,-22.13,
1783262649.761,1.938,straight_walk,7.45,-9.80,38.06,0.30,1.04,20.67,0,0.25,0.15,1.00,-7.20,-5.43,-18.60,
1783262649.781,1.958,straight_walk,7.31,-9.89,37.72,0.30,1.05,18.79,0,0.23,0.11,1.02,-8.48,-3.78,-16.34,
1783262649.801,1.978,straight_walk,7.10,-9.91,37.34,0.31,1.04,21.34,0,0.19,0.06,1.03,-10.30,-3.17,-18.41,
1783262649.821,1.998,straight_walk,6.83,-9.91,36.85,0.32,1.04,27.25,0,0.16,0.03,1.02,-12.56,-4.02,-23.84,
1783262649.841,2.018,straight_walk,6.52,-9.90,36.23,0.33,1.02,34.19,0,0.14,0.02,1.01,-15.00,-5.06,-30.30,
1783262649.861,2.038,straight_walk,6.22,-9.90,35.48,0.34,1.00,40.92,0,0.13,0.04,0.99,-17.38,-7.20,-36.34,
1783262649.881,2.058,straight_walk,5.95,-9.96,34.64,0.34,0.99,46.01,0,0.16,0.08,0.97,-19.94,-8.35,-40.61,
1783262649.901,2.078,straight_walk,5.66,-10.05,33.76,0.34,0.99,48.80,0,0.18,0.10,0.96,-22.07,-8.17,-42.74,
1783262649.921,2.098,straight_walk,5.38,-10.15,32.88,0.33,1.00,49.02,0,0.21,0.10,0.97,-22.50,-7.32,-42.93,
1783262649.941,2.118,straight_walk,5.12,-10.24,32.03,0.33,1.01,47.12,0,0.23,0.10,0.98,-21.59,-5.91,-41.46,
1783262649.961,2.138,straight_walk,4.88,-10.32,31.25,0.33,1.01,42.75,0,0.23,0.09,0.98,-19.51,-4.21,-37.80,
1783262649.981,2.158,straight_walk,4.64,-10.40,30.57,0.32,0.99,37.54,0,0.23,0.06,0.96,-16.83,-3.72,-33.35,
1783262650.001,2.178,straight_walk,4.38,-10.49,29.97,0.32,0.97,32.57,0,0.24,-0.00,0.94,-13.41,-3.11,-29.51,
1783262650.021,2.198,straight_walk,4.18,-10.55,29.42,0.32,0.96,28.31,0,0.25,-0.03,0.93,-8.84,-0.24,-26.89,
1783262650.041,2.218,straight_walk,4.13,-10.50,28.89,0.32,0.98,27.41,0,0.24,0.02,0.95,-4.82,3.84,-26.71,
1783262650.061,2.238,straight_walk,4.23,-10.32,28.31,0.31,1.00,30.07,0,0.19,0.14,0.97,-3.66,7.44,-28.90,
1783262650.081,2.258,straight_walk,4.49,-10.05,27.71,0.29,1.03,31.48,0,0.12,0.28,0.98,-4.39,7.80,-30.18,
1783262650.101,2.278,straight_walk,4.82,-9.83,27.20,0.28,1.06,26.96,0,0.12,0.38,0.98,-4.63,5.55,-25.98,
1783262650.121,2.298,straight_walk,5.20,-9.68,26.96,0.27,1.07,13.16,0,0.14,0.42,0.98,-1.40,4.57,-12.26,
1783262650.141,2.318,straight_walk,5.65,-9.57,27.13,0.27,1.04,10.91,0,0.15,0.42,0.94,5.18,4.51,8.48,
1783262650.161,2.338,straight_walk,6.10,-9.55,27.73,0.28,0.98,31.61,0,0.16,0.37,0.90,11.28,3.41,29.33,
1783262650.181,2.358,straight_walk,6.44,-9.62,28.65,0.28,0.97,47.40,0,0.20,0.26,0.91,14.57,3.84,44.94,
1783262650.201,2.378,straight_walk,6.58,-9.62,29.75,0.28,0.99,56.29,0,0.20,0.13,0.97,15.37,8.17,53.54,
1783262650.221,2.398,straight_walk,6.59,-9.52,30.86,0.28,1.06,57.06,0,0.16,0.03,1.05,14.63,10.18,54.21,
1783262650.241,2.418,straight_walk,6.51,-9.40,31.82,0.28,1.07,49.08,0,0.14,-0.03,1.06,12.62,9.51,46.46,
1783262650.261,2.438,straight_walk,6.43,-9.31,32.52,0.28,1.05,36.01,0,0.16,-0.03,1.04,9.51,7.26,33.96,
1783262650.281,2.458,straight_walk,6.38,-9.23,32.99,0.28,1.02,24.00,0,0.15,0.04,1.01,5.30,6.22,22.56,
1783262650.301,2.478,straight_walk,6.35,-9.09,33.34,0.28,1.03,17.96,0,0.11,0.11,1.02,1.71,5.67,16.95,
1783262650.321,2.498,straight_walk,6.31,-8.98,33.70,0.30,1.09,17.83,0,0.09,0.14,1.07,-0.06,3.72,17.44,
1783262650.341,2.518,straight_walk,6.22,-8.97,34.13,0.32,1.12,20.98,0,0.11,0.09,1.11,0.37,-0.37,20.98,
1783262650.361,2.538,straight_walk,6.09,-9.10,34.61,0.34,1.08,25.17,0,0.17,0.04,1.07,1.77,-4.21,24.76,
1783262650.381,2.558,straight_walk,5.94,-9.32,35.13,0.33,1.03,26.96,0,0.21,-0.00,1.00,2.74,-5.91,26.16,
1783262650.401,2.578,straight_walk,5.80,-9.53,35.63,0.33,1.00,26.31,0,0.21,-0.00,0.98,3.17,-5.12,25.61,
1783262650.421,2.598,straight_walk,5.68,-9.66,36.09,0.33,1.01,23.40,0,0.17,0.01,0.99,2.74,-4.15,22.87,
1783262650.441,2.618,straight_walk,5.56,-9.73,36.46,0.34,1.03,19.45,0,0.14,0.02,1.02,1.83,-3.90,18.96,
1783262650.461,2.638,straight_walk,5.43,-9.81,36.70,0.34,1.02,13.16,0,0.14,0.01,1.01,0.61,-4.76,12.26,
1783262650.481,2.658,straight_walk,5.30,-9.93,36.82,0.35,1.01,8.42,0,0.17,0.00,1.00,-0.55,-5.37,6.46,
1783262650.501,2.678,straight_walk,5.16,-10.03,36.85,0.35,1.02,5.56,0,0.19,0.01,1.00,-2.07,-4.70,2.13,
1783262650.521,2.698,straight_walk,5.01,-10.13,36.82,0.35,1.01,5.81,0,0.19,0.02,1.00,-3.84,-4.15,-1.34,
1783262650.541,2.718,straight_walk,4.86,-10.21,36.73,0.36,1.01,7.98,0,0.19,0.04,0.99,-5.55,-4.02,-4.09,
1783262650.561,2.738,straight_walk,4.71,-10.30,36.59,0.36,1.01,10.56,0,0.19,0.05,0.99,-7.13,-4.33,-6.46,
1783262650.581,2.758,straight_walk,4.56,-10.41,36.42,0.36,0.99,12.10,0,0.20,0.06,0.96,-8.05,-4.33,-7.93,
1783262650.601,2.778,straight_walk,4.43,-10.48,36.25,0.35,0.97,12.35,0,0.20,0.08,0.95,-8.54,-2.80,-8.48,
1783262650.621,2.798,straight_walk,4.28,-10.53,36.07,0.35,0.99,12.70,0,0.19,0.06,0.97,-8.96,-2.20,-8.72,
1783262650.641,2.818,straight_walk,4.10,-10.57,35.89,0.35,0.99,11.90,0,0.19,0.03,0.97,-7.99,-2.44,-8.48,
1783262650.661,2.838,straight_walk,3.94,-10.66,35.72,0.34,0.98,11.05,0,0.22,0.02,0.96,-6.77,-2.74,-8.29,
1783262650.681,2.858,straight_walk,3.80,-10.74,35.53,0.34,0.98,11.28,0,0.24,0.02,0.95,-6.22,-1.22,-9.33,
1783262650.701,2.878,straight_walk,3.67,-10.74,35.30,0.34,1.00,13.17,0,0.21,0.03,0.97,-7.01,1.04,-11.10,
1783262650.721,2.898,straight_walk,3.51,-10.66,35.03,0.35,1.04,15.76,0,0.16,0.03,1.03,-8.05,1.46,-13.48,
1783262650.741,2.918,straight_walk,3.36,-10.60,34.71,0.36,1.04,17.96,0,0.15,0.02,1.03,-8.54,-0.55,-15.79,
1783262650.761,2.938,straight_walk,3.21,-10.59,34.34,0.37,1.04,19.82,0,0.16,0.01,1.03,-8.05,-2.56,-17.93,
1783262650.781,2.958,straight_walk,3.10,-10.65,33.94,0.38,1.02,21.08,0,0.19,0.01,1.00,-6.83,-3.84,-19.57,
1783262650.801,2.978,straight_walk,3.06,-10.72,33.52,0.38,1.00,21.34,0,0.22,0.03,0.98,-5.12,-3.05,-20.49,
1783262650.821,2.998,straight_walk,3.06,-10.75,33.11,0.38,1.01,20.61,0,0.21,0.06,0.99,-3.60,-1.40,-20.24,
1783262650.841,3.018,straight_walk,3.09,-10.75,32.73,0.38,1.02,18.71,0,0.19,0.05,1.00,-1.83,-0.98,-18.60,
1783262650.861,3.038,straight_walk,3.15,-10.76,32.40,0.37,1.02,15.94,0,0.20,0.05,1.00,0.12,-0.91,-15.91,
1783262650.881,3.058,straight_walk,3.23,-10.79,32.12,0.38,1.01,14.17,0,0.20,0.05,0.99,1.52,-1.34,-14.02,
1783262650.901,3.078,straight_walk,3.30,-10.80,31.85,0.38,1.01,13.31,0,0.19,0.04,0.99,2.26,-1.34,-13.05,
1783262650.921,3.098,straight_walk,3.39,-10.79,31.57,0.38,1.02,14.17,0,0.17,0.04,1.00,2.68,-1.40,-13.84,
1783262650.941,3.118,straight_walk,3.49,-10.76,31.26,0.39,1.03,15.48,0,0.15,0.06,1.02,1.77,-2.01,-15.24,
1783262650.961,3.138,straight_walk,3.57,-10.76,30.90,0.39,1.05,17.63,0,0.15,0.06,1.03,0.79,-3.23,-17.32,
1783262650.981,3.158,straight_walk,3.63,-10.79,30.51,0.40,1.05,19.47,0,0.16,0.07,1.03,-0.49,-4.88,-18.84,
1783262651.001,3.178,straight_walk,3.70,-10.87,30.12,0.41,1.05,19.87,0,0.18,0.07,1.04,-0.61,-6.28,-18.84,
1783262651.021,3.198,straight_walk,3.79,-10.97,29.75,0.41,1.03,19.08,0,0.18,0.09,1.02,-0.49,-7.44,-17.56,
1783262651.041,3.218,straight_walk,3.90,-11.08,29.44,0.41,1.02,16.92,0,0.17,0.11,1.00,-0.06,-8.05,-14.88,
1783262651.061,3.238,straight_walk,4.00,-11.24,29.20,0.41,0.99,14.07,0,0.20,0.10,0.97,0.79,-8.29,-11.34,
1783262651.081,3.258,straight_walk,4.10,-11.42,29.02,0.40,0.98,10.76,0,0.24,0.08,0.95,2.26,-6.77,-8.05,
1783262651.101,3.278,straight_walk,4.22,-11.56,28.89,0.39,0.97,8.18,0,0.24,0.09,0.94,3.35,-4.21,-6.16,
1783262651.121,3.298,straight_walk,4.34,-11.62,28.79,0.38,0.97,6.39,0,0.22,0.09,0.94,3.78,-1.83,-4.82,
1783262651.141,3.318,straight_walk,4.44,-11.64,28.71,0.38,0.99,5.54,0,0.21,0.08,0.96,3.78,-0.85,-3.96,
1783262651.161,3.338,straight_walk,4.53,-11.66,28.63,0.38,1.00,5.14,0,0.21,0.08,0.98,3.54,-0.73,-3.66,
1783262651.181,3.358,straight_walk,4.60,-11.69,28.55,0.38,1.01,5.38,0,0.22,0.08,0.99,3.29,-0.98,-4.15,
1783262651.201,3.378,straight_walk,4.68,-11.70,28.44,0.38,1.02,5.83,0,0.20,0.08,1.00,2.74,-1.22,-5.00,
1783262651.222,3.398,straight_walk,4.73,-11.70,28.32,0.38,1.03,6.40,0,0.19,0.08,1.00,1.95,-1.71,-5.85,
1783262651.241,3.418,straight_walk,4.78,-11.73,28.19,0.39,1.03,6.86,0,0.19,0.08,1.01,1.16,-2.50,-6.28,
1783262651.261,3.438,straight_walk,4.82,-11.76,28.05,0.39,1.02,7.18,0,0.20,0.08,1.00,0.61,-2.93,-6.52,
1783262651.281,3.458,straight_walk,4.86,-11.80,27.92,0.39,1.01,7.02,0,0.21,0.08,0.99,0.43,-2.56,-6.52,
1783262651.301,3.478,straight_walk,4.89,-11.82,27.78,0.39,1.01,6.95,0,0.19,0.08,0.98,0.30,-2.01,-6.65,
1783262651.321,3.498,straight_walk,4.93,-11.82,27.64,0.39,1.02,6.79,0,0.18,0.09,1.00,0.24,-2.26,-6.40,
1783262651.341,3.518,straight_walk,4.96,-11.84,27.52,0.39,1.02,6.62,0,0.19,0.09,1.00,0.49,-2.68,-6.04,
1783262651.361,3.538,straight_walk,5.00,-11.89,27.39,0.39,1.01,6.77,0,0.21,0.09,0.99,0.24,-2.93,-6.10,
1783262651.381,3.558,straight_walk,5.02,-11.93,27.26,0.39,1.00,6.56,0,0.21,0.08,0.97,0.00,-2.26,-6.16,
1783262651.401,3.578,straight_walk,5.05,-11.95,27.12,0.39,1.00,6.56,0,0.21,0.08,0.97,0.18,-1.40,-6.40,
1783262651.421,3.598,straight_walk,5.09,-11.96,26.99,0.39,1.01,6.41,0,0.20,0.09,0.98,0.43,-1.22,-6.28,
1783262651.441,3.618,straight_walk,5.16,-11.97,26.87,0.39,1.01,6.21,0,0.20,0.11,0.98,0.85,-1.46,-5.98,
1783262651.461,3.638,straight_walk,5.26,-11.99,26.77,0.39,1.01,5.06,0,0.21,0.14,0.98,1.10,-1.52,-4.70,
1783262651.481,3.658,straight_walk,5.36,-12.03,26.72,0.38,1.02,3.14,0,0.22,0.15,0.98,1.34,-1.46,-2.44,
1783262651.501,3.678,straight_walk,5.44,-12.07,26.72,0.38,1.02,1.99,0,0.22,0.13,0.99,1.46,-1.34,0.12,
1783262651.521,3.698,straight_walk,5.49,-12.10,26.78,0.38,1.01,3.80,0,0.22,0.11,0.98,2.20,-1.04,2.93,
1783262651.541,3.718,straight_walk,5.51,-12.13,26.87,0.38,1.01,5.14,0,0.22,0.09,0.98,2.50,-0.61,4.45,
1783262651.561,3.738,straight_walk,5.52,-12.13,26.95,0.39,1.01,4.95,0,0.20,0.08,0.99,2.26,-0.30,4.39,
1783262651.581,3.758,straight_walk,5.52,-12.13,27.01,0.39,1.00,3.34,0,0.20,0.08,0.98,1.46,-0.30,2.99,
1783262651.601,3.778,straight_walk,5.50,-12.13,27.03,0.39,1.00,1.12,1,0.20,0.07,0.98,0.67,-0.43,0.79,
1783262651.621,3.798,straight_walk,5.48,-12.13,27.02,0.39,1.01,0.68,0,0.21,0.06,0.98,0.61,0.00,-0.30,
1783262651.641,3.818,straight_walk,5.49,-12.12,27.01,0.39,1.01,1.12,1,0.21,0.09,0.98,0.91,0.43,-0.49,
1783262651.661,3.838,straight_walk,5.53,-12.12,27.01,0.39,1.01,1.10,1,0.22,0.11,0.98,1.04,0.30,-0.18,
1783262651.681,3.858,straight_walk,5.57,-12.12,27.04,0.39,1.01,2.01,1,0.22,0.11,0.98,1.16,1.10,1.22,
1783262651.701,3.878,straight_walk,5.60,-12.09,27.11,0.39,1.00,3.83,0,0.21,0.11,0.97,1.22,1.65,3.23,
