wall_time,elapsed_s,mode,roll_deg,pitch_deg,yaw_deg,speed_mps,accel_g,gyro_dps,stationary,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,alerts
1783262546.681,0.599,hunch_walk,5.47,-29.99,-146.88,0.11,0.97,14.96,0,0.46,0.11,0.85,3.11,8.78,-11.71,
1783262546.701,0.618,hunch_walk,5.71,-29.73,-147.10,0.08,1.06,12.61,0,0.46,0.19,0.93,0.98,7.62,-10.00,
1783262546.721,0.638,hunch_walk,5.90,-29.53,-147.24,0.04,1.14,8.39,0,0.48,0.24,1.01,-1.59,4.51,-6.89,
1783262546.741,0.658,hunch_walk,5.97,-29.46,-147.30,0.04,1.17,3.41,0,0.52,0.19,1.03,-2.38,0.55,-2.38,
1783262546.761,0.678,hunch_walk,5.93,-29.41,-147.23,0.05,1.11,4.37,0,0.45,0.11,1.01,-0.91,-2.87,3.17,
1783262546.781,0.699,hunch_walk,5.90,-29.47,-147.06,0.05,1.01,11.91,0,0.41,0.10,0.92,2.32,-8.17,8.35,
1783262546.801,0.718,hunch_walk,5.90,-29.71,-146.83,0.05,1.00,16.05,0,0.50,0.11,0.86,4.09,-10.85,11.10,
1783262546.821,0.738,hunch_walk,5.85,-29.94,-146.60,0.05,1.00,13.41,0,0.54,0.09,0.83,2.68,-7.50,10.79,
1783262546.841,0.758,hunch_walk,5.75,-30.06,-146.42,0.05,0.98,9.41,0,0.51,0.05,0.84,1.71,-3.72,8.48,
1783262546.861,0.778,hunch_walk,5.65,-30.10,-146.31,0.05,0.98,5.07,0,0.49,0.04,0.85,1.22,-1.46,4.70,
1783262546.881,0.798,hunch_walk,5.61,-30.11,-146.28,0.05,1.01,1.86,0,0.50,0.06,0.87,0.61,-0.61,1.65,
1783262546.901,0.819,hunch_walk,5.60,-30.10,-146.28,0.05,1.02,0.96,1,0.50,0.08,0.88,-0.30,-0.85,-0.30,
1783262546.921,0.838,hunch_walk,5.61,-30.13,-146.29,0.05,1.01,2.13,1,0.50,0.10,0.87,-1.10,-1.83,0.00,
1783262546.941,0.858,hunch_walk,5.59,-30.16,-146.25,0.05,1.00,3.13,0,0.50,0.11,0.86,-1.52,-2.13,1.71,
1783262546.961,0.878,hunch_walk,5.54,-30.20,-146.19,0.05,1.00,4.07,0,0.50,0.10,0.86,-1.83,-1.89,3.11,
1783262546.981,0.898,hunch_walk,5.47,-30.23,-146.12,0.05,0.99,3.69,0,0.50,0.09,0.85,-2.07,-1.22,2.80,
1783262547.001,0.919,hunch_walk,5.40,-30.25,-146.09,0.05,0.99,2.95,1,0.50,0.07,0.86,-2.20,-0.98,1.71,
1783262547.021,0.938,hunch_walk,5.34,-30.25,-146.08,0.05,1.00,2.08,1,0.50,0.07,0.86,-2.01,-0.37,0.37,
1783262547.041,0.958,hunch_walk,5.31,-30.24,-146.09,0.05,1.00,2.22,1,0.49,0.08,0.87,-2.13,-0.37,-0.49,
1783262547.061,0.978,hunch_walk,5.28,-30.23,-146.11,0.05,1.01,2.53,1,0.49,0.09,0.88,-2.38,-0.67,-0.55,
1783262547.081,0.998,hunch_walk,5.26,-30.22,-146.11,0.05,1.01,2.51,0,0.49,0.10,0.88,-2.26,-1.10,-0.06,
1783262547.101,1.018,hunch_walk,5.24,-30.23,-146.10,0.06,1.01,3.08,0,0.48,0.10,0.88,-2.38,-1.89,0.49,
1783262547.121,1.039,hunch_walk,5.19,-30.25,-146.10,0.06,1.01,3.74,0,0.48,0.09,0.88,-2.50,-2.74,0.49,
1783262547.141,1.058,hunch_walk,5.14,-30.30,-146.09,0.07,1.01,4.12,0,0.49,0.08,0.88,-2.13,-3.48,0.55,
1783262547.161,1.078,hunch_walk,5.11,-30.35,-146.09,0.07,1.01,4.33,0,0.50,0.08,0.88,-1.65,-3.96,0.55,
1783262547.181,1.098,hunch_walk,5.08,-30.42,-146.09,0.07,1.01,5.05,0,0.49,0.09,0.88,-1.83,-4.70,0.37,
1783262547.201,1.118,hunch_walk,5.06,-30.51,-146.09,0.07,1.00,5.53,0,0.50,0.09,0.86,-2.20,-5.06,0.37,
1783262547.221,1.138,hunch_walk,5.02,-30.62,-146.08,0.07,1.00,5.67,0,0.51,0.08,0.86,-2.50,-5.00,0.98,
1783262547.241,1.158,hunch_walk,4.96,-30.72,-146.06,0.07,1.01,5.64,0,0.51,0.08,0.86,-2.50,-4.88,1.34,
1783262547.261,1.178,hunch_walk,4.90,-30.82,-146.04,0.07,1.00,5.77,0,0.52,0.07,0.86,-2.56,-5.06,1.04,
1783262547.281,1.198,hunch_walk,4.85,-30.93,-146.03,0.07,1.00,5.88,0,0.52,0.08,0.85,-2.62,-5.18,0.91,
1783262547.301,1.218,hunch_walk,4.79,-31.05,-146.00,0.07,1.00,6.03,0,0.53,0.08,0.85,-2.56,-5.18,1.71,
1783262547.321,1.238,hunch_walk,4.72,-31.19,-145.95,0.07,1.00,5.98,0,0.54,0.08,0.83,-2.38,-4.76,2.74,
1783262547.341,1.259,hunch_walk,4.62,-31.31,-145.88,0.06,1.00,5.68,0,0.55,0.06,0.83,-2.68,-3.72,3.35,
1783262547.361,1.278,hunch_walk,4.48,-31.39,-145.81,0.06,1.00,4.80,0,0.55,0.03,0.84,-2.99,-2.20,3.05,
1783262547.381,1.298,hunch_walk,4.35,-31.43,-145.78,0.06,1.01,3.30,0,0.54,0.02,0.85,-2.80,-0.85,1.52,
1783262547.401,1.318,hunch_walk,4.26,-31.44,-145.78,0.07,1.01,2.75,0,0.54,0.04,0.85,-2.74,0.12,-0.18,
1783262547.421,1.338,hunch_walk,4.20,-31.44,-145.79,0.07,1.01,3.02,0,0.54,0.05,0.85,-2.74,1.10,-0.61,
1783262547.441,1.358,hunch_walk,4.14,-31.41,-145.79,0.07,1.01,3.20,0,0.54,0.06,0.85,-2.44,2.07,0.00,
1783262547.461,1.379,hunch_walk,4.07,-31.38,-145.77,0.07,1.00,3.49,0,0.53,0.05,0.85,-2.32,2.50,0.73,
1783262547.481,1.398,hunch_walk,3.98,-31.34,-145.74,0.07,1.00,3.77,0,0.53,0.04,0.85,-2.13,2.93,1.04,
1783262547.501,1.418,hunch_walk,3.90,-31.29,-145.73,0.07,1.00,3.84,0,0.53,0.03,0.85,-2.32,3.05,0.30,
1783262547.521,1.438,hunch_walk,3.81,-31.24,-145.74,0.07,1.00,4.60,0,0.53,0.04,0.85,-2.80,3.60,-0.61,
1783262547.541,1.458,hunch_walk,3.74,-31.18,-145.76,0.07,1.00,5.49,0,0.53,0.05,0.84,-3.48,4.09,-1.16,
1783262547.561,1.478,hunch_walk,3.67,-31.12,-145.77,0.07,1.00,5.79,0,0.54,0.05,0.84,-3.66,4.39,-0.91,
1783262547.581,1.499,hunch_walk,3.59,-31.05,-145.77,0.07,1.00,6.22,0,0.54,0.05,0.85,-3.84,4.88,-0.37,
1783262547.601,1.518,hunch_walk,3.51,-30.97,-145.77,0.07,1.01,6.00,0,0.54,0.04,0.86,-3.48,4.88,-0.37,
1783262547.621,1.538,hunch_walk,3.44,-30.88,-145.78,0.07,1.00,6.13,0,0.53,0.04,0.85,-2.99,5.30,-0.73,
1783262547.641,1.558,hunch_walk,3.40,-30.79,-145.78,0.08,1.01,6.30,0,0.54,0.05,0.85,-2.32,5.85,-0.12,
1783262547.661,1.578,hunch_walk,3.36,-30.68,-145.75,0.08,1.01,7.06,0,0.53,0.06,0.85,-1.89,6.77,0.67,
1783262547.681,1.598,hunch_walk,3.32,-30.55,-145.70,0.08,1.01,7.55,0,0.52,0.06,0.86,-1.65,7.13,1.83,
1783262547.701,1.619,hunch_walk,3.26,-30.42,-145.63,0.08,1.01,7.84,0,0.52,0.06,0.87,-1.46,7.20,2.74,
1783262547.721,1.638,hunch_walk,3.21,-30.29,-145.53,0.08,1.01,8.17,0,0.51,0.07,0.87,-1.40,7.13,3.72,
1783262547.741,1.658,hunch_walk,3.13,-30.16,-145.41,0.08,1.01,8.71,0,0.52,0.05,0.87,-1.40,7.20,4.70,
1783262547.761,1.678,hunch_walk,3.02,-30.03,-145.27,0.08,1.01,9.06,0,0.50,0.03,0.88,-1.10,6.83,5.85,
1783262547.781,1.698,hunch_walk,2.90,-29.92,-145.12,0.08,1.02,8.77,0,0.52,0.02,0.87,-0.30,6.46,5.91,
1783262547.801,1.719,hunch_walk,2.80,-29.81,-144.99,0.09,1.01,8.60,0,0.52,0.01,0.86,0.24,6.77,5.30,
1783262547.821,1.738,hunch_walk,2.74,-29.69,-144.88,0.09,0.99,8.77,0,0.51,0.03,0.85,0.49,7.50,4.51,
1783262547.841,1.758,hunch_walk,2.66,-29.55,-144.77,0.09,1.00,9.39,0,0.51,0.02,0.86,0.18,8.23,4.51,
1783262547.861,1.778,hunch_walk,2.57,-29.38,-144.65,0.10,1.00,9.96,0,0.49,0.01,0.88,-0.06,8.78,4.70,
1783262547.881,1.798,hunch_walk,2.48,-29.21,-144.54,0.10,1.01,9.19,0,0.48,0.02,0.89,-0.24,7.93,4.63,
1783262547.901,1.818,hunch_walk,2.39,-29.07,-144.43,0.10,1.01,7.87,0,0.48,0.01,0.89,-0.49,6.34,4.63,
1783262547.921,1.839,hunch_walk,2.28,-28.96,-144.32,0.11,1.01,7.06,0,0.48,0.00,0.89,-0.24,5.43,4.51,
1783262547.941,1.858,hunch_walk,2.21,-28.87,-144.21,0.11,1.01,6.22,0,0.48,0.01,0.88,0.18,4.21,4.57,
1783262547.961,1.878,hunch_walk,2.13,-28.81,-144.10,0.11,1.01,5.77,0,0.49,0.01,0.88,0.37,3.41,4.63,
1783262547.981,1.898,hunch_walk,2.06,-28.74,-144.01,0.12,1.02,4.95,0,0.48,0.01,0.90,0.24,3.11,3.84,
1783262548.001,1.918,hunch_walk,2.00,-28.69,-143.95,0.12,1.02,3.40,0,0.48,0.02,0.90,-0.18,2.07,2.68,
1783262548.021,1.938,hunch_walk,1.95,-28.67,-143.91,0.13,1.03,1.60,0,0.48,0.01,0.92,-0.37,0.30,1.52,
1783262548.041,1.959,hunch_walk,1.92,-28.65,-143.88,0.14,1.04,1.53,0,0.48,0.02,0.93,-0.12,-0.73,1.34,
1783262548.061,1.978,hunch_walk,1.89,-28.69,-143.84,0.14,1.04,3.47,0,0.49,0.02,0.92,0.37,-2.80,2.01,
1783262548.081,1.998,hunch_walk,1.86,-28.77,-143.77,0.15,1.03,5.31,0,0.49,0.02,0.90,0.67,-4.21,3.17,
1783262548.101,2.018,hunch_walk,1.82,-28.86,-143.69,0.15,1.02,6.13,0,0.48,0.02,0.90,0.67,-4.88,3.66,
1783262548.121,2.038,hunch_walk,1.79,-28.98,-143.61,0.15,1.01,6.73,0,0.49,0.02,0.88,0.55,-5.73,3.48,
1783262548.141,2.059,hunch_walk,1.73,-29.12,-143.55,0.15,1.00,7.10,0,0.49,0.00,0.87,0.24,-6.40,3.05,
1783262548.161,2.078,hunch_walk,1.68,-29.26,-143.50,0.16,1.00,6.83,0,0.50,0.01,0.87,0.18,-6.40,2.38,
1783262548.181,2.098,hunch_walk,1.66,-29.39,-143.47,0.15,1.00,6.42,0,0.50,0.02,0.87,0.06,-6.22,1.59,
1783262548.201,2.118,hunch_walk,1.63,-29.53,-143.45,0.16,1.00,5.86,0,0.51,0.01,0.86,0.00,-5.79,0.91,
1783262548.221,2.138,hunch_walk,1.62,-29.65,-143.44,0.16,1.00,5.55,0,0.51,0.02,0.87,-0.06,-5.49,0.79,
1783262548.241,2.158,hunch_walk,1.60,-29.78,-143.42,0.16,1.00,5.64,0,0.51,0.02,0.86,0.12,-5.55,0.98,
1783262548.261,2.179,hunch_walk,1.59,-29.89,-143.39,0.15,1.00,4.88,0,0.50,0.03,0.86,-0.06,-4.76,1.10,
1783262548.281,2.198,hunch_walk,1.59,-29.98,-143.36,0.15,0.99,5.06,0,0.49,0.04,0.86,-0.30,-4.82,1.52,
1783262548.301,2.218,hunch_walk,1.57,-30.07,-143.32,0.15,1.00,5.06,0,0.50,0.03,0.86,-0.37,-4.57,2.13,
1783262548.321,2.238,hunch_walk,1.54,-30.15,-143.26,0.15,1.00,4.80,0,0.50,0.02,0.87,0.37,-4.09,2.50,
1783262548.341,2.258,hunch_walk,1.54,-30.22,-143.21,0.15,1.01,4.84,0,0.50,0.02,0.88,1.10,-4.21,2.13,
1783262548.361,2.279,hunch_walk,1.56,-30.30,-143.18,0.15,1.02,4.60,0,0.51,0.03,0.88,1.28,-4.15,1.52,
1783262548.381,2.298,hunch_walk,1.57,-30.37,-143.14,0.15,1.02,4.89,0,0.51,0.02,0.89,1.83,-4.15,1.83,
1783262548.401,2.318,hunch_walk,1.59,-30.45,-143.09,0.16,1.02,5.90,0,0.51,0.02,0.89,2.87,-4.57,2.38,
1783262548.421,2.338,hunch_walk,1.64,-30.54,-143.04,0.16,1.02,6.22,0,0.50,0.04,0.88,2.93,-5.00,2.26,
1783262548.441,2.358,hunch_walk,1.69,-30.65,-142.99,0.16,1.02,6.26,0,0.52,0.04,0.87,2.68,-5.18,2.26,
1783262548.462,2.379,hunch_walk,1.73,-30.75,-142.93,0.16,1.01,5.55,0,0.53,0.03,0.86,2.68,-4.09,2.62,
1783262548.481,2.398,hunch_walk,1.75,-30.82,-142.87,0.16,0.99,5.15,0,0.51,0.02,0.85,2.68,-3.48,2.68,
1783262548.501,2.418,hunch_walk,1.76,-30.88,-142.82,0.16,0.99,4.95,0,0.50,0.02,0.86,2.56,-3.41,2.50,
1783262548.521,2.438,hunch_walk,1.78,-30.94,-142.78,0.16,1.00,4.52,0,0.51,0.03,0.87,2.20,-3.60,1.65,
1783262548.541,2.459,hunch_walk,1.81,-31.01,-142.76,0.16,1.00,4.41,0,0.51,0.02,0.86,2.01,-3.78,1.04,
1783262548.561,2.479,hunch_walk,1.83,-31.08,-142.74,0.15,0.99,4.09,0,0.51,0.03,0.85,1.71,-3.54,1.16,
1783262548.581,2.498,hunch_walk,1.84,-31.14,-142.70,0.15,0.99,3.89,0,0.51,0.03,0.85,1.46,-3.29,1.46,
1783262548.601,2.518,hunch_walk,1.84,-31.17,-142.68,0.15,1.01,2.94,1,0.51,0.02,0.86,1.52,-2.20,1.22,
1783262548.621,2.538,hunch_walk,1.85,-31.18,-142.66,0.16,1.01,2.51,0,0.51,0.01,0.88,1.77,-1.65,0.67,
1783262548.642,2.559,hunch_walk,1.87,-31.19,-142.67,0.16,1.01,2.68,0,0.49,0.02,0.88,1.77,-2.01,-0.12,
1783262548.661,2.579,hunch_walk,1.92,-31.21,-142.69,0.16,1.02,3.59,0,0.50,0.02,0.89,2.13,-2.80,-0.67,
1783262548.681,2.598,hunch_walk,1.97,-31.23,-142.71,0.17,1.01,3.73,0,0.51,0.03,0.88,2.38,-2.74,-0.85,
1783262548.701,2.618,hunch_walk,2.04,-31.27,-142.72,0.17,1.00,3.98,0,0.50,0.03,0.87,2.62,-2.93,-0.61,
1783262548.721,2.639,hunch_walk,2.11,-31.31,-142.74,0.17,1.00,4.07,0,0.51,0.03,0.85,2.80,-2.87,-0.67,
1783262548.741,2.658,hunch_walk,2.18,-31.35,-142.75,0.16,1.00,3.17,0,0.52,0.04,0.85,2.62,-1.71,-0.49,
1783262548.761,2.678,hunch_walk,2.24,-31.37,-142.77,0.16,0.99,2.52,1,0.53,0.04,0.84,2.44,-0.49,-0.43,
1783262548.781,2.699,hunch_walk,2.29,-31.36,-142.77,0.16,0.99,2.14,1,0.52,0.04,0.84,2.01,0.73,-0.06,
1783262548.801,2.719,hunch_walk,2.32,-31.34,-142.76,0.16,1.00,2.47,1,0.52,0.04,0.85,1.65,1.83,0.18,
1783262548.821,2.738,hunch_walk,2.35,-31.27,-142.76,0.16,1.00,3.05,0,0.52,0.04,0.86,1.04,2.87,-0.12,
1783262548.841,2.758,hunch_walk,2.37,-31.20,-142.77,0.16,1.01,3.58,0,0.52,0.04,0.87,0.67,3.48,-0.55,
1783262548.861,2.778,hunch_walk,2.41,-31.12,-142.78,0.16,1.01,3.78,0,0.52,0.05,0.87,0.79,3.66,-0.55,
1783262548.882,2.799,hunch_walk,2.45,-31.05,-142.77,0.16,1.00,3.11,0,0.52,0.06,0.86,0.85,2.99,0.12,
1783262548.901,2.818,hunch_walk,2.47,-31.00,-142.74,0.16,1.00,3.43,0,0.52,0.05,0.86,0.85,3.11,1.16,
1783262548.921,2.838,hunch_walk,2.48,-30.93,-142.69,0.16,1.01,4.07,0,0.52,0.05,0.87,0.91,3.41,2.01,
1783262548.941,2.858,hunch_walk,2.48,-30.86,-142.64,0.16,1.00,4.36,0,0.52,0.05,0.85,0.61,3.72,2.20,
1783262548.961,2.878,hunch_walk,2.45,-30.81,-142.58,0.16,1.01,4.53,0,0.53,0.03,0.85,0.37,3.84,2.38,
1783262548.981,2.899,hunch_walk,2.41,-30.72,-142.53,0.16,1.01,4.65,0,0.52,0.02,0.87,-0.18,4.27,1.83,
1783262549.001,2.918,hunch_walk,2.37,-30.65,-142.50,0.17,1.02,4.38,0,0.53,0.03,0.87,-0.67,4.21,1.04,
1783262549.021,2.938,hunch_walk,2.34,-30.58,-142.50,0.16,1.01,4.40,0,0.52,0.04,0.86,-1.46,4.15,0.18,
1783262549.041,2.958,hunch_walk,2.30,-30.51,-142.49,0.16,1.00,4.10,0,0.52,0.03,0.86,-1.83,3.66,0.24,
1783262549.061,2.979,hunch_walk,2.27,-30.44,-142.46,0.16,1.00,4.51,0,0.51,0.05,0.85,-1.71,4.09,0.85,
1783262549.081,2.999,hunch_walk,2.23,-30.35,-142.42,0.16,0.99,5.11,0,0.50,0.04,0.85,-1.52,4.63,1.52,
1783262549.101,3.018,hunch_walk,2.17,-30.26,-142.38,0.16,0.98,5.75,0,0.50,0.03,0.84,-1.34,5.30,1.77,
1783262549.121,3.038,hunch_walk,2.11,-30.15,-142.35,0.16,0.99,6.09,0,0.50,0.02,0.85,-1.28,5.85,1.10,
1783262549.141,3.059,hunch_walk,2.06,-30.02,-142.34,0.16,1.00,6.39,0,0.49,0.02,0.87,-1.46,6.22,0.18,
1783262549.161,3.078,hunch_walk,2.01,-29.90,-142.35,0.16,1.01,5.94,0,0.49,0.01,0.88,-1.46,5.73,-0.55,
1783262549.181,3.098,hunch_walk,1.97,-29.78,-142.37,0.17,1.02,5.25,0,0.50,0.02,0.89,-1.46,4.94,-1.04,
1783262549.201,3.119,hunch_walk,1.94,-29.68,-142.39,0.17,1.02,4.45,0,0.50,0.02,0.89,-1.46,4.02,-1.22,
1783262549.221,3.139,hunch_walk,1.91,-29.60,-142.41,0.18,1.02,3.43,0,0.49,0.02,0.90,-1.22,3.05,-0.98,
1783262549.241,3.158,hunch_walk,1.88,-29.54,-142.44,0.18,1.02,3.00,1,0.49,0.01,0.89,-1.28,2.20,-1.59,
1783262549.261,3.178,hunch_walk,1.88,-29.50,-142.50,0.18,1.01,3.02,0,0.48,0.03,0.88,-1.34,1.04,-2.50,
1783262549.281,3.198,hunch_walk,1.88,-29.47,-142.55,0.18,1.00,2.72,1,0.48,0.04,0.87,-1.34,0.73,-2.26,
1783262549.301,3.219,hunch_walk,1.90,-29.45,-142.59,0.18,1.00,1.62,1,0.48,0.04,0.88,-0.55,0.43,-1.46,
1783262549.321,3.239,hunch_walk,1.92,-29.43,-142.60,0.18,1.02,0.63,0,0.48,0.04,0.90,0.12,0.12,-0.61,
1783262549.341,3.258,hunch_walk,1.94,-29.41,-142.62,0.19,1.05,1.23,0,0.49,0.04,0.92,0.67,-0.73,-0.73,
1783262549.361,3.278,hunch_walk,1.97,-29.43,-142.64,0.20,1.05,2.45,0,0.49,0.04,0.92,0.43,-2.26,-0.85,
1783262549.381,3.299,hunch_walk,1.99,-29.48,-142.65,0.20,1.03,3.68,0,0.49,0.04,0.90,0.06,-3.66,-0.43,
1783262549.401,3.319,hunch_walk,2.00,-29.56,-142.64,0.20,1.01,4.42,0,0.49,0.04,0.88,0.06,-4.39,0.55,
1783262549.421,3.338,hunch_walk,2.00,-29.65,-142.62,0.20,1.00,4.47,0,0.50,0.04,0.87,-0.06,-4.33,1.10,
1783262549.441,3.358,hunch_walk,2.01,-29.74,-142.60,0.20,1.01,4.13,0,0.51,0.04,0.87,0.43,-3.96,1.10,
1783262549.461,3.378,hunch_walk,2.01,-29.82,-142.58,0.20,1.01,3.94,0,0.51,0.03,0.87,0.85,-3.72,0.98,
1783262549.481,3.398,hunch_walk,2.01,-29.90,-142.56,0.20,1.01,3.94,0,0.51,0.02,0.88,0.98,-3.72,0.85,
1783262549.501,3.418,hunch_walk,2.01,-29.98,-142.55,0.20,1.02,3.80,0,0.52,0.03,0.88,0.49,-3.72,0.61,
1783262549.521,3.439,hunch_walk,1.99,-30.08,-142.55,0.20,1.01,3.77,0,0.52,0.03,0.87,-0.55,-3.72,0.30,
1783262549.541,3.458,hunch_walk,1.96,-30.17,-142.55,0.20,1.00,3.30,0,0.52,0.02,0.85,-0.91,-3.17,0.00,
1783262549.561,3.478,hunch_walk,1.93,-30.24,-142.55,0.20,0.99,2.01,0,0.52,0.02,0.84,-0.49,-1.95,0.06,
1783262549.581,3.498,hunch_walk,1.93,-30.28,-142.57,0.19,0.98,0.93,0,0.52,0.02,0.83,-0.18,-0.55,-0.73,
1783262549.601,3.518,hunch_walk,1.93,-30.29,-142.59,0.19,0.99,1.45,1,0.52,0.02,0.84,-0.18,0.85,-1.16,
1783262549.621,3.538,hunch_walk,1.92,-30.28,-142.59,0.19,1.00,2.09,0,0.53,0.02,0.85,0.24,2.07,-0.06,
1783262549.641,3.559,hunch_walk,1.90,-30.25,-142.57,0.19,1.01,2.67,1,0.52,0.01,0.86,0.49,2.50,0.79,
1783262549.661,3.578,hunch_walk,1.88,-30.22,-142.54,0.20,1.01,2.25,1,0.51,0.01,0.87,1.04,1.59,1.22,
1783262549.681,3.598,hunch_walk,1.86,-30.22,-142.53,0.20,1.00,1.75,0,0.52,0.01,0.86,0.85,1.34,0.73,
1783262549.701,3.618,hunch_walk,1.84,-30.22,-142.53,0.20,0.99,2.02,0,0.52,0.00,0.84,0.85,1.83,-0.06,
1783262549.721,3.638,hunch_walk,1.82,-30.20,-142.54,0.20,0.98,3.00,0,0.52,-0.00,0.83,0.91,2.80,-0.55,
1783262549.741,3.659,hunch_walk,1.84,-30.17,-142.55,0.20,0.98,4.14,0,0.52,0.01,0.83,1.46,3.78,-0.85,
1783262549.761,3.678,hunch_walk,1.87,-30.11,-142.57,0.20,0.99,5.02,0,0.52,0.02,0.84,1.59,4.70,-0.79,
1783262549.781,3.698,hunch_walk,1.90,-30.03,-142.56,0.20,1.00,5.53,0,0.51,0.03,0.85,1.77,5.24,0.06,
1783262549.801,3.718,hunch_walk,1.92,-29.93,-142.53,0.20,1.01,5.91,0,0.51,0.02,0.87,2.50,5.24,1.10,
1783262549.821,3.738,hunch_walk,1.95,-29.83,-142.49,0.20,1.02,5.99,0,0.50,0.02,0.88,2.99,4.94,1.59,
1783262549.841,3.759,hunch_walk,1.98,-29.74,-142.44,0.20,1.02,5.98,0,0.50,0.02,0.89,3.41,4.45,2.07,
1783262549.861,3.778,hunch_walk,2.01,-29.66,-142.38,0.21,1.02,5.73,0,0.50,0.02,0.89,3.48,3.84,2.44,
1783262549.881,3.798,hunch_walk,2.03,-29.59,-142.32,0.21,1.03,5.59,0,0.50,0.01,0.90,3.72,3.29,2.56,
