wall_time,elapsed_s,mode,roll_deg,pitch_deg,yaw_deg,speed_mps,accel_g,gyro_dps,stationary,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,alerts
1783262300.201,0.438,hunch,1.03,-36.42,-50.21,0.35,0.99,4.03,0,0.58,0.02,0.81,-3.05,1.71,2.01,
1783262300.221,0.458,hunch,0.94,-36.39,-50.13,0.35,1.00,4.24,0,0.58,0.02,0.81,-2.68,1.04,3.11,
1783262300.241,0.478,hunch,0.84,-36.36,-50.04,0.34,1.00,4.39,0,0.59,0.02,0.81,-2.50,0.73,3.54,
1783262300.261,0.498,hunch,0.74,-36.35,-49.95,0.34,1.02,4.28,0,0.60,0.01,0.82,-2.32,0.06,3.60,
1783262300.281,0.518,hunch,0.66,-36.39,-49.89,0.34,1.02,3.53,0,0.62,0.01,0.81,-2.13,-0.61,2.74,
1783262300.301,0.538,hunch,0.58,-36.45,-49.82,0.34,1.01,3.51,0,0.64,0.01,0.78,-2.38,-0.37,2.56,
1783262300.321,0.558,hunch,0.49,-36.50,-49.74,0.34,1.01,4.21,0,0.65,0.01,0.78,-2.38,0.91,3.35,
1783262300.341,0.578,hunch,0.37,-36.52,-49.63,0.34,1.02,5.08,0,0.65,-0.01,0.79,-1.77,1.71,4.45,
1783262300.361,0.598,hunch,0.23,-36.54,-49.51,0.35,1.03,5.33,0,0.65,-0.04,0.79,-0.30,2.26,4.82,
1783262300.381,0.618,hunch,0.11,-36.48,-49.40,0.35,1.01,5.50,0,0.60,-0.04,0.81,0.61,3.17,4.45,
1783262300.401,0.638,hunch,0.07,-36.36,-49.34,0.35,1.00,3.47,0,0.55,-0.02,0.83,0.85,2.50,2.26,
1783262300.421,0.658,hunch,0.07,-36.30,-49.38,0.35,1.00,1.71,0,0.56,-0.01,0.83,-0.49,0.73,-1.46,
1783262300.441,0.678,hunch,0.10,-36.30,-49.49,0.35,1.01,4.93,0,0.59,-0.01,0.81,-1.65,-0.37,-4.63,
1783262300.461,0.698,hunch,0.13,-36.32,-49.63,0.36,1.03,5.81,0,0.63,-0.01,0.81,-1.52,0.12,-5.61,
1783262300.481,0.718,hunch,0.18,-36.31,-49.74,0.36,1.03,4.55,0,0.60,-0.00,0.83,-0.30,0.49,-4.51,
1783262300.501,0.738,hunch,0.26,-36.27,-49.80,0.36,1.00,2.58,0,0.56,0.02,0.83,0.98,-0.18,-2.38,
1783262300.521,0.759,hunch,0.34,-36.30,-49.81,0.36,0.99,2.31,1,0.59,0.03,0.80,1.65,-1.59,-0.30,
1783262300.541,0.778,hunch,0.38,-36.35,-49.81,0.35,1.00,1.51,0,0.62,0.02,0.79,1.04,-1.10,0.06,
1783262300.561,0.798,hunch,0.39,-36.36,-49.80,0.35,1.01,0.97,1,0.61,0.00,0.80,0.85,0.43,0.18,
1783262300.581,0.818,hunch,0.39,-36.32,-49.82,0.35,1.00,1.40,0,0.57,-0.02,0.82,1.16,0.61,-0.49,
1783262300.601,0.838,hunch,0.42,-36.29,-49.85,0.36,1.01,2.13,0,0.57,-0.01,0.83,1.65,-0.43,-1.28,
1783262300.621,0.859,hunch,0.49,-36.31,-49.89,0.35,1.01,2.72,1,0.59,0.02,0.82,1.71,-1.40,-1.59,
1783262300.641,0.878,hunch,0.55,-36.34,-49.92,0.35,1.01,2.22,1,0.60,0.02,0.81,1.34,-1.28,-1.22,
1783262300.661,0.898,hunch,0.59,-36.37,-49.93,0.35,1.00,1.55,1,0.60,0.01,0.80,0.91,-1.10,-0.61,
1783262300.681,0.918,hunch,0.61,-36.39,-49.93,0.35,0.99,0.74,1,0.60,0.01,0.79,0.55,-0.49,0.12,
1783262300.701,0.938,hunch,0.61,-36.39,-49.92,0.35,1.00,0.48,1,0.60,0.01,0.80,0.18,0.37,0.24,
1783262300.721,0.958,hunch,0.61,-36.35,-49.93,0.35,1.01,1.38,1,0.59,0.01,0.82,-0.49,1.22,-0.43,
1783262300.741,0.978,hunch,0.61,-36.31,-49.96,0.35,1.02,1.84,1,0.59,0.01,0.83,-0.49,1.34,-1.16,
1783262300.761,0.998,hunch,0.62,-36.30,-50.00,0.35,1.01,1.80,1,0.60,0.01,0.81,-0.61,0.73,-1.52,
1783262300.781,1.018,hunch,0.62,-36.30,-50.03,0.35,1.01,1.57,1,0.61,0.00,0.80,-0.55,0.91,-1.16,
1783262300.801,1.038,hunch,0.62,-36.28,-50.04,0.35,1.00,1.68,1,0.60,0.01,0.81,-0.55,1.46,-0.61,
1783262300.821,1.058,hunch,0.64,-36.24,-50.06,0.35,1.01,1.72,1,0.59,0.02,0.81,-0.43,1.52,-0.67,
1783262300.841,1.078,hunch,0.66,-36.22,-50.06,0.35,1.01,1.20,1,0.60,0.03,0.82,-0.30,1.16,-0.12,
1783262300.861,1.099,hunch,0.67,-36.21,-50.03,0.35,1.01,1.60,0,0.60,0.04,0.81,-0.43,0.85,1.28,
1783262300.881,1.118,hunch,0.65,-36.20,-49.96,0.34,1.02,2.95,0,0.61,0.03,0.81,-0.67,0.85,2.74,
1783262300.901,1.138,hunch,0.58,-36.19,-49.86,0.34,1.01,4.28,0,0.60,0.01,0.81,-0.73,1.04,4.09,
1783262300.921,1.158,hunch,0.46,-36.17,-49.74,0.35,1.01,5.07,0,0.60,-0.01,0.81,-1.16,1.52,4.70,
1783262300.941,1.178,hunch,0.32,-36.14,-49.65,0.35,1.01,4.57,0,0.60,-0.03,0.81,-1.71,1.65,3.90,
1783262300.961,1.198,hunch,0.18,-36.10,-49.59,0.35,1.00,3.70,0,0.59,-0.04,0.81,-2.26,1.95,2.20,
1783262300.981,1.218,hunch,0.08,-36.06,-49.58,0.35,1.00,3.27,0,0.59,-0.03,0.81,-2.38,2.20,0.49,
1783262301.001,1.238,hunch,0.00,-35.99,-49.60,0.36,1.00,3.76,0,0.58,-0.02,0.82,-2.62,2.56,-0.85,
1783262301.021,1.258,hunch,-0.04,-35.94,-49.64,0.36,1.01,3.77,0,0.58,-0.01,0.82,-2.62,2.20,-1.59,
1783262301.041,1.278,hunch,-0.08,-35.90,-49.69,0.35,1.00,3.80,0,0.58,-0.01,0.81,-2.68,1.71,-2.07,
1783262301.061,1.298,hunch,-0.12,-35.87,-49.75,0.35,0.99,4.37,0,0.59,-0.01,0.80,-3.11,1.95,-2.38,
1783262301.081,1.318,hunch,-0.15,-35.83,-49.82,0.35,0.99,5.34,0,0.59,-0.00,0.79,-3.48,2.74,-2.99,
1783262301.101,1.338,hunch,-0.18,-35.77,-49.90,0.35,0.98,5.60,0,0.58,-0.00,0.80,-3.29,3.35,-3.05,
1783262301.121,1.358,hunch,-0.17,-35.69,-49.98,0.35,1.00,5.28,0,0.58,-0.00,0.82,-2.20,3.66,-3.11,
1783262301.141,1.378,hunch,-0.14,-35.61,-50.05,0.35,1.02,4.71,0,0.59,0.01,0.84,-1.16,3.60,-2.80,
1783262301.161,1.398,hunch,-0.09,-35.53,-50.08,0.35,1.02,3.62,0,0.58,0.02,0.83,-0.30,3.29,-1.46,
1783262301.181,1.418,hunch,-0.08,-35.46,-50.08,0.35,1.01,2.73,1,0.57,0.02,0.83,-0.49,2.68,0.06,
1783262301.201,1.439,hunch,-0.11,-35.40,-50.08,0.35,1.01,2.26,1,0.57,-0.01,0.83,-1.04,2.01,0.06,
1783262301.221,1.458,hunch,-0.16,-35.36,-50.11,0.36,1.01,1.99,0,0.58,-0.04,0.83,-0.79,1.46,-1.10,
1783262301.241,1.478,hunch,-0.14,-35.34,-50.16,0.35,1.01,2.75,1,0.58,-0.00,0.82,-0.61,1.34,-2.32,
1783262301.261,1.498,hunch,-0.11,-35.33,-50.21,0.35,1.00,2.63,1,0.59,0.00,0.80,-0.30,1.59,-2.07,
1783262301.281,1.518,hunch,-0.09,-35.29,-50.24,0.35,1.00,2.92,1,0.59,-0.00,0.81,0.24,2.74,-0.98,
1783262301.301,1.539,hunch,-0.08,-35.22,-50.25,0.35,1.01,3.30,0,0.58,-0.00,0.82,0.30,3.23,-0.61,
1783262301.321,1.558,hunch,-0.07,-35.15,-50.28,0.35,1.02,2.74,1,0.57,-0.00,0.84,-0.12,2.56,-0.98,
1783262301.341,1.578,hunch,-0.05,-35.10,-50.32,0.36,1.02,2.31,1,0.57,0.00,0.84,-0.30,1.65,-1.59,
1783262301.361,1.598,hunch,-0.02,-35.06,-50.36,0.36,1.01,2.27,1,0.58,0.02,0.83,-0.55,1.46,-1.65,
1783262301.381,1.618,hunch,0.01,-35.03,-50.37,0.35,1.01,1.36,1,0.57,0.02,0.83,-0.37,1.22,-0.49,
1783262301.401,1.638,hunch,0.01,-35.00,-50.34,0.36,1.01,1.36,1,0.57,0.01,0.84,0.18,0.43,1.28,
1783262301.421,1.658,hunch,-0.02,-34.99,-50.28,0.36,1.02,2.70,0,0.57,-0.01,0.85,1.04,-0.91,2.32,
1783262301.441,1.678,hunch,-0.04,-35.01,-50.23,0.36,1.01,2.98,1,0.57,-0.01,0.84,1.10,-1.77,2.13,
1783262301.461,1.698,hunch,-0.05,-35.05,-50.20,0.36,1.01,2.52,1,0.57,-0.01,0.83,0.67,-2.20,1.04,
1783262301.481,1.718,hunch,-0.05,-35.08,-50.20,0.36,1.00,2.02,1,0.57,-0.00,0.82,0.18,-2.01,0.12,
1783262301.501,1.738,hunch,-0.07,-35.11,-50.19,0.36,1.00,1.96,1,0.57,-0.01,0.83,0.06,-1.95,0.18,
1783262301.521,1.758,hunch,-0.09,-35.15,-50.20,0.36,1.01,2.50,1,0.58,-0.01,0.83,0.12,-2.50,-0.06,
1783262301.541,1.778,hunch,-0.08,-35.21,-50.22,0.36,1.02,2.96,1,0.59,-0.00,0.83,-0.43,-2.74,-1.04,
1783262301.561,1.798,hunch,-0.07,-35.26,-50.27,0.36,1.01,3.13,0,0.59,0.01,0.81,-1.28,-2.20,-1.83,
1783262301.581,1.818,hunch,-0.08,-35.31,-50.30,0.36,1.00,2.46,1,0.58,0.00,0.81,-1.28,-1.71,-1.22,
1783262301.601,1.838,hunch,-0.09,-35.35,-50.29,0.36,1.01,1.65,1,0.59,-0.00,0.81,-0.37,-1.59,0.24,
1783262301.621,1.858,hunch,-0.09,-35.40,-50.26,0.36,1.01,1.55,1,0.60,0.00,0.81,0.37,-1.10,1.04,
1783262301.641,1.878,hunch,-0.08,-35.44,-50.24,0.36,1.01,1.23,1,0.60,0.01,0.80,0.61,-0.43,0.98,
1783262301.661,1.898,hunch,-0.09,-35.45,-50.22,0.35,1.00,1.07,1,0.59,-0.00,0.80,0.30,0.30,0.98,
1783262301.681,1.918,hunch,-0.11,-35.45,-50.18,0.35,0.99,1.83,1,0.58,-0.01,0.80,0.55,0.85,1.52,
1783262301.701,1.938,hunch,-0.12,-35.43,-50.14,0.35,1.00,2.05,1,0.59,-0.01,0.81,0.73,1.16,1.52,
1783262301.721,1.958,hunch,-0.13,-35.41,-50.12,0.35,1.00,1.65,1,0.58,-0.01,0.82,0.43,1.34,0.85,
1783262301.741,1.978,hunch,-0.15,-35.38,-50.12,0.35,1.01,1.34,1,0.58,-0.01,0.82,0.00,1.34,-0.06,
1783262301.761,1.998,hunch,-0.14,-35.34,-50.15,0.35,1.01,1.58,1,0.58,-0.00,0.83,-0.24,1.22,-0.98,
1783262301.781,2.018,hunch,-0.13,-35.31,-50.16,0.35,1.02,1.19,1,0.58,0.00,0.84,-0.06,0.98,-0.67,
1783262301.801,2.038,hunch,-0.11,-35.27,-50.16,0.35,1.01,0.71,1,0.57,0.00,0.83,0.37,0.61,0.06,
1783262301.821,2.058,hunch,-0.10,-35.27,-50.14,0.35,1.01,1.04,1,0.58,0.01,0.83,0.49,-0.12,0.91,
1783262301.841,2.078,hunch,-0.11,-35.28,-50.11,0.35,1.01,1.27,1,0.58,-0.01,0.83,0.49,-0.43,1.10,
1783262301.861,2.098,hunch,-0.13,-35.27,-50.09,0.35,1.01,1.21,1,0.58,-0.02,0.82,0.85,-0.12,0.85,
1783262301.881,2.118,hunch,-0.11,-35.28,-50.07,0.35,1.01,1.48,1,0.57,0.00,0.83,1.10,-0.61,0.79,
1783262301.901,2.138,hunch,-0.08,-35.30,-50.04,0.35,1.00,1.99,1,0.59,0.01,0.82,1.34,-0.98,1.10,
1783262301.921,2.158,hunch,-0.07,-35.33,-49.98,0.35,1.00,2.97,1,0.59,0.01,0.81,1.59,-0.61,2.44,
1783262301.941,2.178,hunch,-0.09,-35.34,-49.90,0.35,1.00,4.01,0,0.58,-0.00,0.81,1.77,-0.12,3.60,
1783262301.961,2.198,hunch,-0.12,-35.35,-49.82,0.34,1.00,3.56,0,0.58,-0.01,0.82,1.46,-0.24,3.23,
1783262301.981,2.218,hunch,-0.14,-35.35,-49.76,0.34,1.01,2.47,1,0.59,-0.01,0.82,0.85,0.06,2.32,
1783262302.001,2.238,hunch,-0.17,-35.35,-49.72,0.34,1.01,1.82,1,0.59,-0.01,0.82,0.61,0.18,1.71,
1783262302.021,2.258,hunch,-0.17,-35.35,-49.68,0.34,1.00,1.96,1,0.58,-0.00,0.82,0.79,0.55,1.71,
1783262302.041,2.278,hunch,-0.18,-35.33,-49.63,0.34,1.00,2.37,1,0.58,-0.00,0.82,0.85,1.04,1.95,
1783262302.061,2.298,hunch,-0.20,-35.30,-49.58,0.34,1.01,2.64,1,0.58,-0.01,0.83,0.98,1.10,2.20,
1783262302.081,2.318,hunch,-0.23,-35.27,-49.52,0.34,1.01,2.81,1,0.58,-0.01,0.83,1.16,0.79,2.44,
1783262302.101,2.338,hunch,-0.24,-35.25,-49.46,0.34,1.01,2.65,1,0.58,-0.00,0.83,1.10,0.85,2.26,
1783262302.121,2.358,hunch,-0.26,-35.23,-49.40,0.34,1.01,2.69,1,0.58,-0.00,0.82,0.91,0.85,2.38,
1783262302.141,2.378,hunch,-0.28,-35.22,-49.34,0.34,1.00,2.82,1,0.58,-0.01,0.81,0.85,0.98,2.50,
1783262302.161,2.398,hunch,-0.30,-35.20,-49.28,0.34,0.99,3.24,0,0.58,-0.01,0.81,1.16,1.40,2.68,
1783262302.181,2.418,hunch,-0.33,-35.17,-49.21,0.34,0.99,3.50,0,0.58,-0.02,0.80,1.40,2.01,2.50,
1783262302.201,2.438,hunch,-0.36,-35.13,-49.17,0.33,0.99,3.40,0,0.57,-0.02,0.81,1.28,2.56,1.83,
1783262302.221,2.458,hunch,-0.38,-35.06,-49.15,0.34,1.01,3.62,0,0.58,-0.02,0.82,1.10,3.29,1.04,
1783262302.241,2.478,hunch,-0.37,-34.98,-49.14,0.34,1.01,3.70,0,0.58,-0.01,0.83,0.85,3.60,0.06,
1783262302.261,2.498,hunch,-0.36,-34.91,-49.15,0.34,1.02,3.08,0,0.57,-0.01,0.84,0.73,2.99,0.00,
1783262302.281,2.518,hunch,-0.36,-34.86,-49.13,0.34,1.02,2.63,1,0.58,-0.01,0.83,0.67,2.50,0.49,
1783262302.301,2.538,hunch,-0.36,-34.82,-49.11,0.34,1.01,2.76,1,0.58,-0.01,0.83,0.55,2.50,1.04,
1783262302.321,2.558,hunch,-0.38,-34.76,-49.08,0.34,1.01,2.73,1,0.57,-0.01,0.83,0.18,2.44,1.22,
1783262302.341,2.578,hunch,-0.40,-34.71,-49.06,0.33,1.01,2.15,1,0.57,-0.01,0.83,0.18,2.01,0.73,
1783262302.361,2.598,hunch,-0.41,-34.68,-49.05,0.33,1.01,1.67,1,0.57,-0.01,0.83,0.06,1.52,0.67,
1783262302.381,2.618,hunch,-0.42,-34.65,-49.03,0.33,1.01,1.47,1,0.57,-0.01,0.83,0.30,1.16,0.85,
1783262302.401,2.638,hunch,-0.43,-34.63,-49.00,0.33,1.00,1.37,1,0.57,-0.01,0.83,0.37,0.73,1.10,
1783262302.421,2.658,hunch,-0.44,-34.63,-48.97,0.33,1.01,1.16,1,0.58,-0.01,0.83,0.18,0.49,1.04,
1783262302.441,2.678,hunch,-0.46,-34.62,-48.95,0.33,1.01,1.34,1,0.58,-0.01,0.83,0.00,0.85,1.04,
1783262302.461,2.698,hunch,-0.49,-34.61,-48.93,0.33,1.00,1.40,1,0.58,-0.02,0.82,0.24,0.98,0.98,
1783262302.481,2.718,hunch,-0.52,-34.58,-48.91,0.33,1.00,1.70,1,0.57,-0.02,0.82,0.12,1.52,0.73,
1783262302.501,2.739,hunch,-0.53,-34.55,-48.91,0.33,1.01,1.78,1,0.57,-0.02,0.83,0.18,1.77,0.06,
1783262302.521,2.758,hunch,-0.53,-34.52,-48.92,0.33,1.01,1.78,1,0.57,-0.01,0.83,-0.12,1.65,-0.67,
1783262302.541,2.778,hunch,-0.54,-34.48,-48.95,0.32,1.01,1.90,1,0.56,-0.02,0.84,-0.67,1.40,-1.10,
1783262302.561,2.798,hunch,-0.56,-34.44,-48.98,0.33,1.02,1.70,1,0.56,-0.03,0.84,-0.43,1.10,-1.22,
1783262302.581,2.818,hunch,-0.55,-34.43,-49.02,0.33,1.01,1.54,1,0.57,-0.01,0.84,-0.06,0.24,-1.52,
1783262302.601,2.838,hunch,-0.52,-34.45,-49.05,0.33,1.01,1.21,1,0.58,-0.01,0.82,0.37,0.00,-1.16,
1783262302.621,2.858,hunch,-0.49,-34.46,-49.05,0.32,1.00,1.13,0,0.59,0.01,0.80,0.24,1.04,-0.37,
1783262302.641,2.878,hunch,-0.46,-34.45,-49.07,0.31,0.98,2.61,0,0.58,0.02,0.79,-0.79,2.44,-0.49,
1783262302.661,2.898,hunch,-0.49,-34.39,-49.06,0.31,1.00,4.66,0,0.58,-0.01,0.82,-1.16,4.51,0.18,
1783262302.681,2.918,hunch,-0.55,-34.27,-49.05,0.32,1.02,5.29,0,0.56,-0.03,0.85,-0.91,5.18,0.49,
1783262302.701,2.938,hunch,-0.60,-34.16,-49.04,0.32,1.02,3.96,0,0.55,-0.04,0.86,0.12,3.90,0.67,
1783262302.721,2.959,hunch,-0.63,-34.08,-49.02,0.33,1.01,2.92,0,0.55,-0.04,0.85,1.16,2.62,0.55,
1783262302.741,2.978,hunch,-0.61,-34.00,-49.04,0.33,0.99,2.68,0,0.53,-0.02,0.84,1.28,2.32,-0.43,
1783262302.761,2.998,hunch,-0.56,-33.93,-49.08,0.33,1.01,2.38,0,0.52,-0.01,0.86,1.46,0.79,-1.71,
1783262302.781,3.018,hunch,-0.50,-33.90,-49.15,0.34,1.02,3.24,0,0.54,-0.01,0.87,1.16,-0.49,-2.99,
1783262302.801,3.038,hunch,-0.43,-33.92,-49.23,0.34,1.02,4.02,0,0.56,-0.01,0.85,1.16,-1.52,-3.54,
1783262302.821,3.058,hunch,-0.36,-33.96,-49.32,0.34,1.01,3.95,0,0.57,0.00,0.83,0.85,-1.40,-3.60,
1783262302.841,3.078,hunch,-0.29,-34.00,-49.38,0.33,1.00,2.87,1,0.57,0.00,0.81,0.85,-0.55,-2.68,
1783262302.861,3.098,hunch,-0.24,-34.02,-49.43,0.33,1.00,1.89,0,0.58,0.01,0.81,0.55,0.61,-1.71,
1783262302.881,3.118,hunch,-0.20,-34.01,-49.45,0.33,1.00,2.00,1,0.58,0.01,0.82,0.37,1.77,-0.85,
1783262302.901,3.138,hunch,-0.17,-33.98,-49.46,0.33,1.01,2.33,1,0.58,0.01,0.83,0.24,2.26,-0.55,
1783262302.921,3.158,hunch,-0.16,-33.93,-49.45,0.33,1.01,3.12,0,0.57,0.00,0.83,0.55,3.05,0.37,
1783262302.941,3.178,hunch,-0.15,-33.87,-49.42,0.33,1.01,3.56,0,0.56,0.01,0.84,1.10,3.05,1.46,
1783262302.961,3.198,hunch,-0.13,-33.81,-49.37,0.32,1.01,3.73,0,0.56,0.01,0.84,1.04,3.05,1.89,
1783262302.981,3.219,hunch,-0.13,-33.72,-49.32,0.32,1.00,3.89,0,0.54,0.02,0.84,0.61,3.11,2.26,
1783262303.001,3.238,hunch,-0.13,-33.65,-49.24,0.32,1.00,4.01,0,0.53,0.02,0.85,0.24,2.44,3.17,
1783262303.021,3.258,hunch,-0.17,-33.60,-49.14,0.32,1.01,4.81,0,0.55,0.02,0.85,-0.18,1.95,4.39,
1783262303.041,3.278,hunch,-0.24,-33.56,-49.01,0.32,1.02,5.39,0,0.56,-0.00,0.85,-0.30,1.46,5.18,
1783262303.061,3.298,hunch,-0.33,-33.53,-48.86,0.33,1.01,6.15,0,0.55,-0.01,0.85,0.24,0.73,6.10,
1783262303.081,3.318,hunch,-0.42,-33.54,-48.71,0.33,1.01,6.46,0,0.56,-0.03,0.84,1.22,-0.06,6.34,
1783262303.101,3.338,hunch,-0.52,-33.56,-48.56,0.33,1.01,6.62,0,0.58,-0.04,0.83,1.89,0.06,6.34,
1783262303.121,3.358,hunch,-0.58,-33.56,-48.43,0.33,1.01,5.72,0,0.56,-0.02,0.83,1.77,0.91,5.37,
1783262303.141,3.378,hunch,-0.61,-33.58,-48.34,0.33,1.00,3.96,0,0.58,0.00,0.81,0.24,0.91,3.84,
1783262303.161,3.398,hunch,-0.66,-33.59,-48.27,0.33,1.00,3.76,0,0.60,-0.00,0.81,-1.34,2.20,2.74,
1783262303.181,3.418,hunch,-0.77,-33.57,-48.21,0.33,1.00,4.80,0,0.59,-0.03,0.81,-1.77,3.66,2.56,
1783262303.201,3.438,hunch,-0.87,-33.49,-48.15,0.33,1.00,5.58,0,0.56,-0.05,0.82,-0.67,4.82,2.74,
1783262303.221,3.458,hunch,-0.93,-33.33,-48.08,0.33,1.01,6.55,0,0.52,-0.04,0.86,0.79,5.67,3.17,
1783262303.241,3.479,hunch,-0.94,-33.17,-48.01,0.33,1.02,5.64,0,0.50,-0.02,0.89,1.59,4.51,2.99,
1783262303.261,3.498,hunch,-0.93,-33.07,-47.96,0.34,1.03,2.66,0,0.51,-0.00,0.89,1.04,1.40,2.01,
1783262303.281,3.518,hunch,-0.96,-33.06,-47.92,0.34,1.02,1.81,0,0.54,-0.03,0.86,0.55,-0.67,1.59,
1783262303.301,3.539,hunch,-0.99,-33.09,-47.89,0.34,1.00,2.05,1,0.55,-0.04,0.84,1.10,-1.34,1.10,
1783262303.321,3.559,hunch,-0.99,-33.14,-47.88,0.34,1.00,1.99,1,0.56,-0.03,0.82,1.52,-1.16,0.55,
1783262303.341,3.578,hunch,-0.98,-33.17,-47.88,0.34,1.00,1.48,0,0.57,-0.03,0.82,1.46,0.06,0.18,
1783262303.361,3.599,hunch,-0.97,-33.14,-47.90,0.35,1.01,1.90,1,0.55,-0.03,0.85,1.04,1.34,-0.85,
1783262303.381,3.618,hunch,-0.96,-33.12,-47.94,0.35,1.02,2.08,1,0.55,-0.03,0.86,0.37,0.61,-1.95,
1783262303.402,3.639,hunch,-0.92,-33.12,-48.01,0.35,1.01,2.85,1,0.55,-0.01,0.84,-0.49,0.18,-2.80,
1783262303.421,3.658,hunch,-0.89,-33.12,-48.07,0.35,1.01,2.82,1,0.56,0.00,0.85,-1.40,0.12,-2.44,
1783262303.441,3.678,hunch,-0.91,-33.11,-48.10,0.35,1.02,2.31,1,0.55,-0.01,0.86,-1.83,0.00,-1.40,
1783262303.461,3.698,hunch,-0.93,-33.09,-48.11,0.35,1.02,1.79,0,0.53,-0.02,0.87,-1.40,-0.98,-0.55,
1783262303.481,3.719,hunch,-0.96,-33.12,-48.12,0.36,1.02,2.55,1,0.54,-0.02,0.86,-1.16,-2.26,-0.24,
1783262303.501,3.739,hunch,-0.99,-33.16,-48.13,0.35,1.00,2.76,1,0.54,-0.02,0.84,-1.34,-2.38,-0.43,
1783262303.521,3.758,hunch,-1.03,-33.22,-48.14,0.35,1.00,2.61,1,0.55,-0.03,0.83,-1.28,-2.20,-0.61,
1783262303.541,3.778,hunch,-1.06,-33.27,-48.16,0.35,1.00,2.32,1,0.56,-0.03,0.83,-0.98,-1.89,-0.91,
1783262303.561,3.798,hunch,-1.08,-33.33,-48.20,0.35,1.01,2.16,0,0.57,-0.03,0.83,-0.61,-1.34,-1.59,
1783262303.581,3.818,hunch,-1.08,-33.36,-48.26,0.36,1.01,2.69,1,0.57,-0.03,0.83,-0.67,-0.73,-2.50,
1783262303.601,3.838,hunch,-1.07,-33.37,-48.34,0.35,1.01,3.41,0,0.55,-0.02,0.84,-0.98,-0.79,-3.17,
1783262303.621,3.859,hunch,-1.04,-33.40,-48.42,0.35,1.01,4.01,0,0.56,-0.01,0.84,-1.22,-1.28,-3.60,
1783262303.641,3.878,hunch,-1.01,-33.46,-48.50,0.35,1.01,3.80,0,0.58,-0.01,0.83,-1.04,-1.46,-3.35,
1783262303.661,3.898,hunch,-0.98,-33.51,-48.57,0.35,0.99,2.91,0,0.57,-0.01,0.81,-0.85,-0.73,-2.68,
