wall_time,elapsed_s,mode,roll_deg,pitch_deg,yaw_deg,speed_mps,accel_g,gyro_dps,stationary,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,alerts
1783262370.921,0.278,straight,-0.45,-14.41,125.22,0.03,1.02,0.58,1,0.26,-0.01,0.98,0.18,0.24,-0.49,
1783262370.941,0.298,straight,-0.45,-14.41,125.21,0.03,1.02,0.66,1,0.26,-0.02,0.99,0.24,0.37,-0.49,
1783262370.961,0.318,straight,-0.45,-14.41,125.20,0.03,1.01,0.60,1,0.25,-0.02,0.98,0.43,0.00,-0.43,
1783262370.981,0.338,straight,-0.45,-14.41,125.18,0.03,1.02,0.83,1,0.25,-0.01,0.98,0.49,0.00,-0.67,
1783262371.001,0.358,straight,-0.44,-14.40,125.16,0.04,1.02,1.18,1,0.25,-0.01,0.99,0.12,-0.18,-1.16,
1783262371.021,0.378,straight,-0.44,-14.39,125.13,0.04,1.02,1.31,1,0.24,-0.01,0.99,0.18,-0.18,-1.28,
1783262371.041,0.398,straight,-0.44,-14.39,125.10,0.04,1.01,1.66,1,0.24,-0.02,0.98,-0.06,-0.49,-1.59,
1783262371.061,0.418,straight,-0.45,-14.41,125.06,0.04,1.01,2.01,1,0.25,-0.02,0.98,0.06,-0.67,-1.89,
1783262371.081,0.438,straight,-0.44,-14.42,125.01,0.04,1.01,2.48,1,0.25,-0.02,0.98,0.18,-0.85,-2.32,
1783262371.101,0.458,straight,-0.44,-14.44,124.96,0.04,1.02,2.66,1,0.25,-0.01,0.99,0.12,-0.91,-2.50,
1783262371.121,0.478,straight,-0.42,-14.46,124.91,0.05,1.02,2.76,1,0.25,-0.01,0.99,0.18,-0.85,-2.62,
1783262371.141,0.498,straight,-0.41,-14.47,124.86,0.05,1.02,2.63,1,0.25,-0.01,0.99,0.06,-0.98,-2.44,
1783262371.161,0.518,straight,-0.39,-14.48,124.81,0.05,1.01,2.57,1,0.25,-0.00,0.98,0.00,-0.98,-2.38,
1783262371.181,0.538,straight,-0.37,-14.50,124.77,0.05,1.01,2.49,1,0.25,-0.00,0.98,0.00,-1.28,-2.13,
1783262371.201,0.558,straight,-0.37,-14.52,124.73,0.05,1.01,2.11,1,0.25,-0.01,0.98,-0.24,-1.22,-1.71,
1783262371.221,0.578,straight,-0.37,-14.55,124.70,0.00,1.01,2.03,1,0.25,-0.01,0.98,0.00,-1.34,-1.52,
1783262371.241,0.598,straight,-0.36,-14.58,124.67,0.00,1.02,1.99,1,0.26,-0.01,0.98,0.06,-1.34,-1.46,
1783262371.261,0.618,straight,-0.37,-14.59,124.63,0.00,1.02,2.39,1,0.25,-0.02,0.99,-0.24,-1.16,-2.07,
1783262371.281,0.638,straight,-0.39,-14.60,124.58,0.01,1.02,2.76,0,0.24,-0.03,0.99,-0.18,-1.28,-2.44,
1783262371.301,0.658,straight,-0.39,-14.63,124.52,0.01,1.02,3.09,0,0.25,-0.02,0.99,0.30,-1.71,-2.56,
1783262371.321,0.678,straight,-0.37,-14.67,124.47,0.01,1.01,3.21,0,0.27,-0.01,0.97,0.49,-1.59,-2.74,
1783262371.341,0.698,straight,-0.35,-14.72,124.40,0.01,1.01,3.50,0,0.28,-0.01,0.97,0.18,-0.98,-3.35,
1783262371.361,0.718,straight,-0.34,-14.73,124.32,0.01,1.00,3.93,0,0.27,-0.01,0.97,-0.43,-0.12,-3.90,
1783262371.381,0.738,straight,-0.34,-14.72,124.23,0.01,1.01,4.50,0,0.25,-0.02,0.97,-0.61,0.30,-4.45,
1783262371.401,0.758,straight,-0.33,-14.71,124.13,0.01,1.01,4.71,0,0.24,-0.01,0.98,-0.37,-0.18,-4.70,
1783262371.421,0.778,straight,-0.31,-14.70,124.04,0.02,1.02,4.56,0,0.24,-0.00,0.99,-0.18,-0.61,-4.51,
1783262371.441,0.798,straight,-0.28,-14.70,123.95,0.02,1.02,4.28,0,0.25,0.01,0.99,-0.37,-0.98,-4.15,
1783262371.461,0.818,straight,-0.25,-14.73,123.87,0.02,1.02,3.87,0,0.26,0.01,0.98,-0.73,-1.04,-3.66,
1783262371.481,0.838,straight,-0.25,-14.75,123.81,0.02,1.02,3.34,0,0.27,0.00,0.98,-0.98,-0.73,-3.11,
1783262371.501,0.858,straight,-0.24,-14.77,123.76,0.02,1.01,2.47,1,0.27,0.00,0.98,-0.79,-0.61,-2.26,
1783262371.521,0.878,straight,-0.23,-14.79,123.73,0.02,1.01,1.62,1,0.26,0.01,0.98,-0.55,-0.61,-1.40,
1783262371.541,0.898,straight,-0.22,-14.80,123.72,0.03,1.02,0.88,1,0.26,0.01,0.98,-0.30,-0.61,-0.55,
1783262371.561,0.918,straight,-0.22,-14.81,123.73,0.03,1.01,0.83,1,0.25,0.00,0.98,-0.37,-0.73,0.12,
1783262371.581,0.938,straight,-0.24,-14.83,123.73,0.03,1.01,0.95,1,0.26,-0.01,0.98,-0.49,-0.79,0.18,
1783262371.601,0.958,straight,-0.25,-14.84,123.73,0.03,1.01,0.79,1,0.26,-0.01,0.97,-0.24,-0.73,0.18,
1783262371.621,0.978,straight,-0.27,-14.86,123.73,0.03,1.01,0.83,1,0.26,-0.01,0.98,-0.24,-0.79,0.06,
1783262371.641,0.998,straight,-0.28,-14.87,123.73,0.03,1.02,0.75,1,0.26,-0.02,0.98,-0.24,-0.67,-0.24,
1783262371.661,1.018,straight,-0.29,-14.88,123.72,0.03,1.02,0.96,1,0.26,-0.01,0.98,0.00,-0.91,-0.30,
1783262371.681,1.038,straight,-0.29,-14.90,123.71,0.03,1.01,0.90,1,0.26,-0.01,0.98,0.06,-0.79,-0.43,
1783262371.701,1.058,straight,-0.29,-14.92,123.70,0.03,1.01,0.96,1,0.26,-0.01,0.98,0.30,-0.73,-0.55,
1783262371.721,1.078,straight,-0.29,-14.93,123.70,0.03,1.01,0.61,1,0.26,-0.01,0.98,0.30,-0.43,-0.30,
1783262371.741,1.098,straight,-0.27,-14.94,123.70,0.03,1.01,0.72,1,0.26,-0.01,0.98,0.67,-0.24,0.06,
1783262371.761,1.118,straight,-0.25,-14.95,123.71,0.03,1.01,1.10,1,0.26,-0.00,0.97,0.85,-0.55,0.43,
1783262371.781,1.138,straight,-0.24,-14.95,123.72,0.03,1.02,1.12,1,0.26,-0.00,0.98,0.79,-0.43,0.67,
1783262371.801,1.158,straight,-0.24,-14.96,123.74,0.04,1.02,1.24,0,0.25,-0.01,0.99,0.67,-0.79,0.67,
1783262371.821,1.178,straight,-0.24,-14.96,123.75,0.04,1.03,1.46,0,0.25,-0.02,1.00,0.79,-1.10,0.55,
1783262371.841,1.198,straight,-0.22,-14.98,123.76,0.04,1.01,2.05,1,0.26,-0.01,0.98,1.22,-1.52,0.61,
1783262371.861,1.218,straight,-0.20,-15.02,123.78,0.04,1.01,2.02,1,0.27,0.00,0.97,1.10,-1.46,0.85,
1783262371.881,1.238,straight,-0.19,-15.05,123.80,0.04,1.01,1.84,1,0.27,-0.00,0.97,0.91,-1.22,1.04,
1783262371.901,1.258,straight,-0.19,-15.07,123.82,0.04,1.01,1.38,1,0.27,-0.01,0.98,0.49,-0.67,1.10,
1783262371.921,1.278,straight,-0.19,-15.08,123.84,0.04,1.01,1.28,1,0.26,-0.01,0.98,0.49,-0.67,0.98,
1783262371.941,1.298,straight,-0.19,-15.10,123.86,0.04,1.01,1.49,1,0.26,-0.01,0.98,0.73,-0.85,0.98,
1783262371.961,1.318,straight,-0.19,-15.11,123.88,0.04,1.02,1.43,1,0.26,-0.01,0.98,0.61,-0.91,0.91,
1783262371.981,1.338,straight,-0.19,-15.13,123.90,0.04,1.01,1.36,1,0.27,-0.01,0.98,0.43,-1.10,0.67,
1783262372.001,1.358,straight,-0.19,-15.15,123.90,0.04,1.01,1.13,1,0.27,-0.01,0.98,0.37,-0.98,0.43,
1783262372.021,1.378,straight,-0.20,-15.17,123.91,0.05,1.02,0.85,1,0.27,-0.01,0.98,0.24,-0.73,0.37,
1783262372.041,1.398,straight,-0.20,-15.18,123.92,0.04,1.01,0.83,1,0.26,-0.01,0.98,0.30,-0.73,0.24,
1783262372.061,1.418,straight,-0.20,-15.20,123.92,0.04,1.01,0.69,1,0.27,-0.00,0.97,0.12,-0.67,0.12,
1783262372.081,1.438,straight,-0.20,-15.21,123.93,0.04,1.01,0.82,1,0.26,-0.00,0.97,0.06,-0.73,0.37,
1783262372.101,1.458,straight,-0.20,-15.22,123.94,0.04,1.01,1.01,1,0.27,-0.01,0.98,0.18,-0.73,0.67,
1783262372.121,1.478,straight,-0.21,-15.24,123.95,0.04,1.01,0.74,1,0.27,-0.01,0.97,0.12,-0.55,0.49,
1783262372.141,1.498,straight,-0.22,-15.26,123.96,0.05,1.01,0.58,1,0.28,-0.02,0.97,0.43,-0.24,0.30,
1783262372.161,1.518,straight,-0.22,-15.27,123.96,0.05,1.01,0.25,1,0.27,-0.01,0.97,0.18,0.12,0.12,
1783262372.181,1.538,straight,-0.23,-15.26,123.95,0.05,1.01,0.30,1,0.26,-0.01,0.98,0.00,0.18,-0.24,
1783262372.201,1.558,straight,-0.23,-15.24,123.95,0.05,1.02,0.44,1,0.26,-0.01,0.99,0.06,0.24,-0.37,
1783262372.221,1.578,straight,-0.23,-15.23,123.95,0.05,1.02,0.23,1,0.26,-0.01,0.98,0.12,-0.18,-0.06,
1783262372.241,1.598,straight,-0.23,-15.24,123.95,0.05,1.01,0.34,1,0.27,-0.01,0.97,0.24,-0.24,0.00,
1783262372.261,1.618,straight,-0.23,-15.25,123.94,0.05,1.01,0.15,1,0.27,-0.01,0.97,0.12,-0.06,-0.06,
1783262372.281,1.638,straight,-0.23,-15.25,123.95,0.00,1.01,0.26,1,0.27,-0.01,0.97,0.06,0.24,0.06,
1783262372.301,1.658,straight,-0.23,-15.23,123.95,0.00,1.01,0.33,1,0.25,-0.00,0.98,0.00,0.30,0.12,
1783262372.321,1.678,straight,-0.23,-15.23,123.96,0.00,1.01,0.39,1,0.26,-0.00,0.98,-0.06,-0.12,0.37,
1783262372.341,1.698,straight,-0.24,-15.22,123.97,0.00,1.02,0.59,1,0.26,-0.01,0.99,-0.12,-0.18,0.55,
1783262372.361,1.718,straight,-0.27,-15.22,123.98,0.01,1.02,0.62,0,0.26,-0.03,0.99,-0.12,-0.49,0.37,
1783262372.381,1.738,straight,-0.30,-15.22,123.98,0.01,1.02,1.37,0,0.25,-0.03,0.99,0.43,-1.28,0.24,
1783262372.401,1.758,straight,-0.28,-15.24,123.99,0.02,1.02,2.44,0,0.25,-0.01,0.99,1.22,-2.07,0.43,
1783262372.421,1.778,straight,-0.25,-15.29,124.00,0.02,1.01,2.69,1,0.27,0.00,0.98,1.16,-2.38,0.49,
1783262372.441,1.798,straight,-0.23,-15.34,124.01,0.02,1.01,2.13,1,0.28,0.01,0.97,0.37,-2.07,0.30,
1783262372.461,1.818,straight,-0.24,-15.39,124.01,0.02,1.01,1.53,1,0.28,-0.00,0.97,-0.43,-1.46,0.06,
1783262372.481,1.838,straight,-0.27,-15.42,124.00,0.02,1.01,1.44,1,0.28,-0.02,0.97,-0.43,-1.34,-0.30,
1783262372.501,1.858,straight,-0.28,-15.45,123.99,0.02,1.01,1.18,1,0.28,-0.02,0.98,-0.06,-1.10,-0.43,
1783262372.521,1.878,straight,-0.28,-15.48,123.98,0.02,1.02,1.04,1,0.28,-0.01,0.98,0.12,-0.91,-0.49,
1783262372.541,1.898,straight,-0.28,-15.50,123.97,0.02,1.01,1.04,1,0.27,-0.00,0.98,-0.24,-0.85,-0.55,
1783262372.561,1.918,straight,-0.29,-15.52,123.95,0.02,1.01,1.29,1,0.28,-0.01,0.98,-0.55,-0.73,-0.91,
1783262372.581,1.938,straight,-0.31,-15.53,123.94,0.02,1.01,1.12,1,0.27,-0.01,0.97,-0.43,-0.73,-0.73,
1783262372.602,1.958,straight,-0.31,-15.55,123.93,0.02,1.00,0.97,1,0.27,-0.01,0.97,-0.06,-0.91,-0.30,
1783262372.621,1.978,straight,-0.30,-15.57,123.93,0.02,1.00,0.86,1,0.27,-0.00,0.97,0.24,-0.79,-0.24,
1783262372.641,1.998,straight,-0.30,-15.59,123.93,0.02,1.01,0.90,1,0.27,-0.01,0.97,0.43,-0.79,-0.06,
1783262372.661,2.018,straight,-0.29,-15.61,123.93,0.02,1.01,0.70,1,0.28,-0.01,0.97,0.55,-0.43,0.00,
1783262372.681,2.038,straight,-0.29,-15.62,123.92,0.02,1.01,0.66,1,0.28,-0.01,0.97,0.61,-0.24,-0.06,
1783262372.701,2.058,straight,-0.28,-15.64,123.92,0.02,1.01,0.52,1,0.29,-0.01,0.97,0.49,0.12,-0.12,
1783262372.721,2.078,straight,-0.28,-15.64,123.92,0.02,1.01,0.82,1,0.28,-0.01,0.97,0.49,0.61,-0.24,
1783262372.741,2.098,straight,-0.27,-15.62,123.91,0.02,1.01,1.16,1,0.28,-0.01,0.97,0.49,1.04,-0.18,
1783262372.761,2.118,straight,-0.26,-15.60,123.90,0.02,1.01,1.22,1,0.27,-0.01,0.98,0.49,1.04,-0.43,
1783262372.781,2.138,straight,-0.26,-15.57,123.90,0.02,1.01,1.26,1,0.27,-0.01,0.98,0.49,1.10,-0.37,
1783262372.801,2.158,straight,-0.25,-15.55,123.89,0.02,1.01,1.09,1,0.27,-0.01,0.97,0.61,0.85,-0.30,
1783262372.821,2.178,straight,-0.23,-15.53,123.88,0.02,1.01,1.06,1,0.27,-0.00,0.97,0.55,0.85,-0.30,
1783262372.841,2.198,straight,-0.22,-15.52,123.88,0.02,1.01,1.21,1,0.28,-0.01,0.97,0.55,1.04,-0.30,
1783262372.861,2.218,straight,-0.22,-15.50,123.87,0.00,1.01,1.48,1,0.27,-0.01,0.98,0.37,1.40,-0.30,
1783262372.881,2.238,straight,-0.21,-15.46,123.87,0.00,1.01,1.72,1,0.27,-0.01,0.98,0.49,1.65,0.12,
1783262372.901,2.258,straight,-0.20,-15.43,123.88,0.00,1.01,1.67,1,0.26,-0.01,0.98,0.85,1.40,0.30,
1783262372.921,2.278,straight,-0.18,-15.40,123.89,0.00,1.01,1.75,1,0.27,0.00,0.98,1.04,1.34,0.43,
1783262372.941,2.298,straight,-0.16,-15.37,123.90,0.00,1.01,1.61,1,0.26,-0.00,0.98,0.61,1.40,0.49,
1783262372.961,2.318,straight,-0.18,-15.32,123.90,0.01,1.02,1.33,0,0.25,-0.02,0.99,0.30,1.28,0.18,
1783262372.981,2.338,straight,-0.18,-15.28,123.89,0.01,1.02,0.94,0,0.25,-0.02,0.99,0.61,0.61,-0.37,
1783262373.001,2.358,straight,-0.16,-15.28,123.89,0.01,1.01,0.95,1,0.26,0.00,0.98,0.91,-0.24,-0.06,
1783262373.021,2.378,straight,-0.13,-15.30,123.89,0.01,1.01,0.76,1,0.28,0.01,0.97,0.73,0.18,-0.06,
1783262373.041,2.398,straight,-0.13,-15.30,123.89,0.01,1.01,0.77,1,0.28,-0.00,0.97,0.24,0.73,0.00,
1783262373.061,2.418,straight,-0.13,-15.30,123.89,0.01,1.01,1.08,1,0.28,-0.01,0.97,0.30,1.04,0.06,
1783262373.081,2.438,straight,-0.12,-15.27,123.90,0.01,1.01,1.57,1,0.27,-0.01,0.97,0.73,1.34,0.37,
1783262373.101,2.458,straight,-0.11,-15.24,123.91,0.01,1.01,1.70,1,0.26,-0.00,0.98,0.79,1.40,0.55,
1783262373.121,2.478,straight,-0.09,-15.20,123.93,0.01,1.02,1.77,1,0.26,0.00,0.98,0.98,1.28,0.73,
1783262373.141,2.498,straight,-0.08,-15.17,123.94,0.01,1.01,1.47,1,0.26,-0.00,0.98,0.55,1.22,0.61,
1783262373.161,2.518,straight,-0.08,-15.15,123.94,0.01,1.02,1.27,1,0.26,-0.01,0.98,0.30,1.22,0.18,
1783262373.181,2.538,straight,-0.08,-15.12,123.94,0.01,1.02,1.18,1,0.26,-0.01,0.98,0.43,1.10,-0.06,
1783262373.201,2.558,straight,-0.08,-15.10,123.94,0.02,1.02,0.95,1,0.26,-0.01,0.98,0.61,0.73,0.00,
1783262373.221,2.578,straight,-0.07,-15.08,123.94,0.02,1.01,0.97,1,0.26,-0.00,0.98,0.73,0.61,0.18,
1783262373.241,2.598,straight,-0.05,-15.06,123.95,0.02,1.01,1.04,1,0.26,0.00,0.98,0.61,0.73,0.43,
1783262373.261,2.618,straight,-0.05,-15.05,123.97,0.02,1.01,0.90,1,0.26,-0.00,0.98,0.37,0.61,0.55,
1783262373.281,2.638,straight,-0.05,-15.04,123.98,0.02,1.01,1.26,1,0.26,-0.01,0.98,0.61,0.61,0.91,
1783262373.301,2.658,straight,-0.05,-15.03,124.00,0.02,1.02,1.17,1,0.26,-0.01,0.98,0.55,0.49,0.91,
1783262373.321,2.678,straight,-0.06,-15.01,124.02,0.02,1.02,1.09,1,0.26,-0.01,0.98,0.61,0.43,0.79,
1783262373.341,2.698,straight,-0.05,-15.01,124.03,0.02,1.01,0.70,1,0.26,-0.01,0.98,0.55,0.24,0.37,
1783262373.361,2.718,straight,-0.05,-15.01,124.03,0.02,1.02,0.71,1,0.27,-0.01,0.98,0.37,0.61,0.00,
1783262373.381,2.738,straight,-0.05,-15.00,124.03,0.02,1.01,0.88,1,0.27,-0.01,0.98,0.37,0.79,0.06,
1783262373.401,2.758,straight,-0.05,-14.98,124.02,0.02,1.01,0.96,1,0.26,-0.01,0.98,0.37,0.85,-0.24,
1783262373.421,2.778,straight,-0.05,-14.96,124.02,0.02,1.01,0.91,1,0.26,-0.00,0.98,0.12,0.85,-0.30,
1783262373.441,2.798,straight,-0.05,-14.94,124.01,0.00,1.01,0.80,1,0.25,-0.00,0.98,0.12,0.73,-0.30,
1783262373.461,2.818,straight,-0.05,-14.92,124.00,0.00,1.01,0.85,1,0.26,-0.00,0.98,0.00,0.79,-0.30,
1783262373.481,2.838,straight,-0.06,-14.91,124.00,0.00,1.01,0.74,1,0.26,-0.01,0.98,-0.18,0.67,-0.24,
1783262373.501,2.858,straight,-0.07,-14.90,124.00,0.00,1.01,0.93,1,0.27,-0.01,0.98,-0.06,0.91,-0.18,
1783262373.521,2.878,straight,-0.07,-14.88,123.99,0.00,1.01,1.01,1,0.26,-0.01,0.98,0.00,0.98,-0.24,
1783262373.541,2.898,straight,-0.07,-14.87,123.99,0.00,1.01,1.06,1,0.26,-0.00,0.98,0.12,1.04,-0.18,
1783262373.561,2.918,straight,-0.07,-14.84,123.99,0.00,1.01,1.11,1,0.26,0.00,0.98,0.12,1.10,-0.06,
1783262373.581,2.938,straight,-0.06,-14.82,123.99,0.00,1.01,1.32,1,0.26,0.00,0.98,0.24,1.28,0.18,
1783262373.601,2.958,straight,-0.07,-14.79,124.00,0.00,1.02,1.53,1,0.26,-0.01,0.98,-0.06,1.46,0.43,
1783262373.621,2.978,straight,-0.09,-14.74,124.00,0.01,1.02,1.35,0,0.24,-0.02,1.00,-0.12,1.34,-0.12,
1783262373.641,2.998,straight,-0.10,-14.70,123.99,0.01,1.02,0.71,0,0.24,-0.02,0.99,0.18,0.67,-0.12,
1783262373.661,3.018,straight,-0.09,-14.70,123.98,0.01,1.01,0.44,1,0.26,0.00,0.98,0.24,0.06,-0.37,
1783262373.681,3.038,straight,-0.08,-14.71,123.98,0.01,1.00,0.83,1,0.27,0.01,0.97,-0.24,0.67,-0.43,
1783262373.701,3.058,straight,-0.09,-14.69,123.97,0.01,1.01,1.53,1,0.27,-0.00,0.97,-0.67,1.28,-0.49,
1783262373.721,3.078,straight,-0.11,-14.67,123.96,0.01,1.01,1.41,1,0.26,-0.01,0.98,-0.43,1.34,-0.06,
1783262373.741,3.098,straight,-0.12,-14.64,123.97,0.01,1.01,1.17,1,0.25,-0.01,0.98,0.06,1.16,0.12,
1783262373.761,3.118,straight,-0.12,-14.62,123.97,0.01,1.01,1.33,1,0.26,-0.00,0.98,0.18,1.28,0.30,
1783262373.781,3.138,straight,-0.11,-14.59,123.98,0.01,1.01,1.46,1,0.26,-0.00,0.98,0.24,1.40,0.30,
1783262373.801,3.158,straight,-0.12,-14.57,123.99,0.02,1.02,1.41,1,0.26,-0.01,0.98,0.12,1.34,0.43,
1783262373.821,3.178,straight,-0.13,-14.53,123.99,0.02,1.02,1.47,1,0.25,-0.02,0.99,0.37,1.40,0.24,
1783262373.841,3.198,straight,-0.13,-14.49,124.00,0.03,1.02,1.33,0,0.24,-0.02,0.99,0.79,1.04,0.24,
1783262373.861,3.218,straight,-0.12,-14.47,124.00,0.03,1.03,1.36,0,0.24,-0.01,1.00,1.34,0.18,0.12,
1783262373.881,3.238,straight,-0.09,-14.45,124.01,0.04,1.02,1.61,1,0.24,0.00,0.99,1.59,-0.12,0.24,
1783262373.901,3.258,straight,-0.06,-14.47,124.01,0.04,1.02,1.40,1,0.26,0.00,0.99,1.34,-0.37,0.18,
1783262373.921,3.278,straight,-0.04,-14.49,124.01,0.04,1.02,1.00,1,0.27,-0.00,0.98,0.91,-0.37,0.18,
1783262373.941,3.298,straight,-0.04,-14.50,124.01,0.04,1.01,0.65,1,0.26,-0.01,0.98,0.49,-0.30,-0.30,
1783262373.961,3.318,straight,-0.04,-14.51,124.00,0.04,1.01,0.71,1,0.25,-0.01,0.98,0.67,0.00,-0.24,
1783262373.981,3.338,straight,-0.02,-14.49,123.99,0.04,1.01,1.04,1,0.24,-0.00,0.98,0.91,0.06,-0.49,
1783262374.001,3.358,straight,-0.01,-14.48,123.98,0.04,1.01,1.07,1,0.24,-0.00,0.98,0.91,-0.37,-0.43,
1783262374.021,3.378,straight,0.01,-14.49,123.97,0.04,1.01,1.31,1,0.25,0.00,0.98,0.73,-0.85,-0.67,
1783262374.041,3.398,straight,0.02,-14.51,123.95,0.04,1.01,1.32,1,0.26,-0.00,0.98,0.24,-0.85,-0.98,
1783262374.061,3.418,straight,0.03,-14.54,123.93,0.04,1.01,1.33,1,0.26,-0.00,0.97,0.18,-0.73,-1.10,
1783262374.081,3.438,straight,0.03,-14.55,123.91,0.04,1.01,1.10,1,0.26,-0.00,0.97,-0.06,-0.37,-1.04,
1783262374.101,3.458,straight,0.03,-14.56,123.89,0.04,1.01,0.88,1,0.25,-0.00,0.97,0.12,-0.37,-0.79,
1783262374.121,3.478,straight,0.04,-14.57,123.88,0.04,1.01,0.66,1,0.26,0.00,0.98,0.24,-0.37,-0.49,
1783262374.141,3.498,straight,0.04,-14.58,123.88,0.04,1.01,0.23,1,0.26,0.00,0.98,-0.06,-0.18,-0.12,
1783262374.161,3.518,straight,0.04,-14.59,123.88,0.04,1.01,0.33,1,0.26,0.00,0.98,-0.12,-0.30,0.06,
1783262374.181,3.538,straight,0.03,-14.60,123.88,0.04,1.01,0.19,1,0.26,-0.00,0.98,-0.18,0.00,0.06,
1783262374.201,3.558,straight,0.02,-14.60,123.88,0.04,1.01,0.40,1,0.26,-0.01,0.98,-0.24,-0.06,0.30,
1783262374.221,3.578,straight,0.00,-14.60,123.89,0.04,1.01,0.33,1,0.26,-0.01,0.98,-0.12,-0.18,0.24,
1783262374.241,3.598,straight,-0.01,-14.61,123.89,0.04,1.01,0.33,1,0.25,-0.01,0.98,0.06,-0.30,0.12,
1783262374.261,3.618,straight,-0.01,-14.62,123.90,0.04,1.02,0.72,1,0.26,-0.00,0.98,-0.30,-0.61,0.24,
1783262374.281,3.638,straight,-0.04,-14.63,123.89,0.04,1.02,0.98,1,0.26,-0.01,0.99,-0.73,-0.43,-0.49,
1783262374.301,3.658,straight,-0.07,-14.63,123.86,0.05,1.03,1.74,0,0.25,-0.02,1.00,-0.91,-0.73,-1.28,
1783262374.321,3.678,straight,-0.09,-14.64,123.83,0.06,1.02,2.03,0,0.24,-0.02,0.99,-0.43,-1.34,-1.46,
1783262374.341,3.698,straight,-0.08,-14.68,123.81,0.06,1.01,1.98,1,0.26,0.00,0.97,-0.06,-1.65,-1.10,
1783262374.361,3.718,straight,-0.08,-14.73,123.79,0.05,1.00,1.50,1,0.27,0.01,0.96,-0.49,-0.98,-1.04,
1783262374.381,3.738,straight,-0.08,-14.75,123.76,0.05,1.01,1.48,1,0.27,0.01,0.97,-0.98,-0.18,-1.10,
1783262374.401,3.758,straight,-0.10,-14.75,123.74,0.05,1.01,1.52,1,0.26,-0.00,0.98,-1.16,-0.06,-0.98,
1783262374.421,3.778,straight,-0.12,-14.75,123.74,0.05,1.01,1.07,1,0.25,-0.00,0.98,-0.98,-0.37,-0.24,
1783262374.441,3.798,straight,-0.13,-14.76,123.74,0.05,1.01,0.59,1,0.26,-0.00,0.98,-0.49,-0.30,0.12,
1783262374.461,3.818,straight,-0.14,-14.78,123.74,0.05,1.01,0.64,1,0.27,-0.00,0.98,-0.55,-0.30,0.12,
1783262374.481,3.838,straight,-0.15,-14.80,123.75,0.05,1.01,0.82,1,0.27,-0.00,0.97,-0.73,0.00,0.37,
1783262374.501,3.858,straight,-0.18,-14.80,123.76,0.05,1.01,1.03,1,0.27,-0.01,0.98,-0.85,0.55,0.18,
1783262374.521,3.878,straight,-0.21,-14.79,123.76,0.05,1.01,1.29,1,0.26,-0.02,0.98,-0.85,0.91,0.30,
1783262374.541,3.898,straight,-0.23,-14.77,123.77,0.05,1.01,1.03,1,0.26,-0.01,0.98,-0.30,0.91,0.37,
1783262374.561,3.918,straight,-0.24,-14.75,123.77,0.05,1.01,0.76,1,0.26,-0.01,0.98,-0.12,0.73,0.18,
1783262374.581,3.938,straight,-0.24,-14.74,123.77,0.05,1.01,0.80,1,0.26,-0.01,0.98,0.00,0.79,0.06,
1783262374.601,3.958,straight,-0.26,-14.72,123.77,0.05,1.01,0.96,1,0.26,-0.01,0.98,-0.24,0.91,-0.18,
